setting,case_id,target,delta,reference_delta,jbc_same,lgcs_same,jbc_reference_change
baseline,C046,2,0.0275601343895,0.0275601343895,True,True,0.0
baseline,C047,1,0.00446936318004898,0.00446936318004898,True,True,0.0
baseline,C047,2,0.9072407540680458,0.9072407540680458,True,True,0.0
baseline,C047,3,0.9071398845568077,0.9071398845568077,True,True,0.0
baseline,C047,4,0.009160235639767311,0.009160235639767311,True,True,0.0
baseline,C047,5,0.006107326021665749,0.006107326021665749,True,True,0.0
baseline,C047,6,0.0098929641954979,0.0098929641954979,True,True,0.0
baseline,C048,1,0.006444793251516812,0.006444793251516812,True,True,0.0
baseline,C048,2,0.009025953230491268,0.009025953230491268,True,True,0.0
baseline,C048,3,0.010364943793302661,0.010364943793302661,True,True,0.0
baseline,C048,4,0.004408935613131604,0.004408935613131604,True,True,0.0
baseline,C049,1,0.01168838591396093,0.01168838591396093,True,True,0.0
baseline,C049,2,0.010556741290445704,0.010556741290445704,True,True,0.0
baseline,C049,3,0.016103693067570646,0.016103693067570646,True,True,0.0
baseline,C049,4,0.0058828406631104,0.0058828406631104,True,True,0.0
baseline,C050,1,0.006387568593015702,0.006387568593015702,True,True,0.0
baseline,C050,2,0.008112313297544915,0.008112313297544915,True,True,0.0
baseline,C050,3,0.009765372963172148,0.009765372963172148,True,True,0.0
baseline,C050,4,0.0060346064454646076,0.0060346064454646076,True,True,0.0
baseline,C051,1,0.0049050103776981935,0.0049050103776981935,True,True,0.0
baseline,C051,2,0.011450684636979958,0.011450684636979958,True,True,0.0
baseline,C052,1,0.0,0.0,True,True,0.0
baseline,C052,2,0.23224728601838862,0.23224728601838862,True,True,0.0
baseline,C052,3,0.005727703352636393,0.005727703352636393,True,True,0.0
baseline,C052,4,0.005727703352636393,0.005727703352636393,True,True,0.0
baseline,C053,1,0.0,0.0,True,True,0.0
baseline,C053,2,0.006751293556381377,0.006751293556381377,True,True,0.0
baseline,C053,3,0.009315533724548963,0.009315533724548963,True,True,0.0
baseline,C053,4,0.006751293556381377,0.006751293556381377,True,True,0.0
baseline,C053,5,0.11171328218370391,0.11171328218370391,True,True,0.0
baseline,C053,6,0.11171328218370391,0.11171328218370391,True,True,0.0
baseline,C054,1,0.00236257437489229,0.00236257437489229,True,True,0.0
baseline,C054,2,0.008477448410616706,0.008477448410616706,True,True,0.0
baseline,C054,3,0.041032697546735886,0.041032697546735886,True,True,0.0
baseline,C054,4,0.027706249686931805,0.027706249686931805,True,True,0.0
baseline,C055,1,0.010403390106238364,0.010403390106238364,True,True,0.0
baseline,C055,2,0.002826215260849807,0.002826215260849807,True,True,0.0
baseline,C056,1,0.0,0.0,True,True,0.0
baseline,C056,2,0.0,0.0,True,True,0.0
baseline,C057,1,0.0349036211383027,0.0349036211383027,True,True,0.0
baseline,C057,2,0.010419660923937535,0.010419660923937535,True,True,0.0
baseline,C058,1,0.0009126272296888782,0.0009126272296888782,True,True,0.0
baseline,C058,2,0.0,0.0,True,True,0.0
baseline,C059,1,0.0,0.0,True,True,0.0
baseline,C059,2,0.017876322661708688,0.017876322661708688,True,True,0.0
baseline,C059,3,0.008698365465474645,0.008698365465474645,True,True,0.0
baseline,C059,4,0.008698365465474645,0.008698365465474645,True,True,0.0
baseline,C060,1,0.0,0.0,True,True,0.0
baseline,C060,2,0.001871702520248375,0.001871702520248375,True,True,0.0
baseline,C061,1,0.012693839725346656,0.012693839725346656,True,True,0.0
baseline,C061,2,0.003342252310810645,0.003342252310810645,True,True,0.0
baseline,C062,1,0.0,0.0,True,True,0.0
baseline,C062,2,0.005610093796561966,0.005610093796561966,True,True,0.0
baseline,C062,3,0.001077610991518263,0.001077610991518263,True,True,0.0
baseline,C062,4,0.0027961053379019774,0.0027961053379019774,True,True,0.0
baseline,C063,1,0.004607234039808672,0.004607234039808672,True,True,0.0
baseline,C063,2,0.0016941487804553734,0.0016941487804553734,True,True,0.0
baseline,C064,1,0.011637731713318944,0.011637731713318944,True,True,0.0
baseline,C064,2,0.9254220278053156,0.9254220278053156,True,True,0.0
baseline,C064,3,0.036683028985192934,0.036683028985192934,True,True,0.0
baseline,C064,4,0.0,0.0,True,True,0.0
baseline,C065,1,0.0034856348874838794,0.0034856348874838794,True,True,0.0
baseline,C065,2,0.009678430900594837,0.009678430900594837,True,True,0.0
baseline,C065,3,0.11146433476972972,0.11146433476972972,True,True,0.0
baseline,C065,4,0.1087602302298516,0.1087602302298516,True,True,0.0
baseline,C066,1,0.0,0.0,True,True,0.0
baseline,C066,2,0.012373039462387325,0.012373039462387325,True,True,0.0
baseline,C066,3,0.11089284529713317,0.11089284529713317,True,True,0.0
baseline,C066,4,0.07794973137808747,0.07794973137808747,True,True,0.0
baseline,C067,1,0.09791634971107566,0.09791634971107566,True,True,0.0
baseline,C067,2,0.0967065719806397,0.0967065719806397,True,True,0.0
baseline,C067,3,0.24851986190038766,0.24851986190038766,True,True,0.0
baseline,C067,4,0.016580513425683563,0.016580513425683563,True,True,0.0
baseline,C068,1,0.02391984252145951,0.02391984252145951,True,True,0.0
baseline,C068,2,0.024552095687763398,0.024552095687763398,True,True,0.0
baseline,C068,3,0.02870620117499545,0.02870620117499545,True,True,0.0
baseline,C068,4,0.007502450071506406,0.007502450071506406,True,True,0.0
baseline,C069,1,0.0,0.0,True,True,0.0
baseline,C069,2,0.0005813163122918574,0.0005813163122918574,True,True,0.0
baseline,C069,3,0.01569774206738117,0.01569774206738117,True,True,0.0
baseline,C069,4,0.014761934073987959,0.014761934073987959,True,True,0.0
baseline,C070,1,0.002931625095556001,0.002931625095556001,True,True,0.0
baseline,C070,2,0.0,0.0,True,True,0.0
baseline,C070,3,0.011993305061139825,0.011993305061139825,True,True,0.0
baseline,C070,4,0.009061679965583824,0.009061679965583824,True,True,0.0
baseline,C071,1,0.0158591544630986,0.0158591544630986,True,True,0.0
baseline,C071,2,0.914834078863372,0.914834078863372,True,True,0.0
baseline,C071,3,0.8989749244002736,0.8989749244002736,True,True,0.0
baseline,C071,4,0.002626760944510753,0.002626760944510753,True,True,0.0
baseline,C071,5,0.1021996131109626,0.1021996131109626,True,True,0.0
baseline,C071,6,0.10219961311096304,0.10219961311096304,True,True,0.0
baseline,C072,1,0.02266641995486962,0.02266641995486962,True,True,0.0
baseline,C072,2,0.9302202956982986,0.9302202956982986,True,True,0.0
baseline,C072,3,0.02266641995486962,0.02266641995486962,True,True,0.0
baseline,C072,4,0.3118242678190686,0.3118242678190686,True,True,0.0
baseline,C073,1,0.0016389228842355053,0.0016389228842355053,True,True,0.0
baseline,C073,2,0.0070241608005487954,0.0070241608005487954,True,True,0.0
baseline,C073,3,0.03519594208269572,0.03519594208269572,True,True,0.0
baseline,C073,4,0.0,0.0,True,True,0.0
baseline,C074,1,0.007561579790073658,0.007561579790073658,True,True,0.0
baseline,C074,2,0.9028277051091391,0.9028277051091391,True,True,0.0
baseline,C074,3,0.0,0.0,True,True,0.0
baseline,C074,4,0.0,0.0,True,True,0.0
baseline,C075,1,0.0021674261307138565,0.0021674261307138565,True,True,0.0
baseline,C075,2,0.004461274703182472,0.004461274703182472,True,True,0.0
baseline,C075,3,0.0,0.0,True,True,0.0
baseline,C075,4,0.0030379010293297704,0.0030379010293297704,True,True,0.0
baseline,C076,1,0.0,0.0,True,True,0.0
baseline,C076,2,0.00883692067271813,0.00883692067271813,True,True,0.0
baseline,C076,3,0.0,0.0,True,True,0.0
baseline,C076,4,0.0,0.0,True,True,0.0
baseline,C077,1,0.0,0.0,True,True,0.0
baseline,C077,2,0.01855201592712663,0.01855201592712663,True,True,0.0
baseline,C078,1,0.00354688108191481,0.00354688108191481,True,True,0.0
baseline,C078,2,0.012906411245359628,0.012906411245359628,True,True,0.0
baseline,C079,1,0.002834059620761442,0.002834059620761442,True,True,0.0
baseline,C079,2,0.010924346805146534,0.010924346805146534,True,True,0.0
baseline,C079,3,0.002834059620761664,0.002834059620761664,True,True,0.0
baseline,C079,4,0.0,0.0,True,True,0.0
baseline,C080,1,0.0,0.0,True,True,0.0
baseline,C080,2,0.008515417960241689,0.008515417960241689,True,True,0.0
baseline,C081,1,0.0,0.0,True,True,0.0
baseline,C081,2,0.0,0.0,True,True,0.0
baseline,C082,1,0.008190035345573055,0.008190035345573055,True,True,0.0
baseline,C082,2,0.0,0.0,True,True,0.0
baseline,C083,1,0.05470738556797383,0.05470738556797383,True,True,0.0
baseline,C083,2,0.06437155558817853,0.06437155558817853,True,True,0.0
baseline,C083,3,0.06790811250241724,0.06790811250241724,True,True,0.0
baseline,C083,4,0.07471023415370959,0.07471023415370959,True,True,0.0
baseline,C084,1,0.024703981093682437,0.024703981093682437,True,True,0.0
baseline,C084,2,0.007744409349537351,0.007744409349537351,True,True,0.0
baseline,C085,1,0.02168095274012849,0.02168095274012849,True,True,0.0
baseline,C085,2,0.036362426961091376,0.036362426961091376,True,True,0.0
baseline,C085,3,0.023779284415549107,0.023779284415549107,True,True,0.0
baseline,C085,4,0.008745480168260933,0.008745480168260933,True,True,0.0
baseline,C086,1,0.0005592503114466574,0.0005592503114466574,True,True,0.0
baseline,C086,2,0.0,0.0,True,True,0.0
baseline,C086,3,0.00587498751809834,0.00587498751809834,True,True,0.0
baseline,C086,4,0.018207567169202576,0.018207567169202576,True,True,0.0
baseline,C087,1,0.00773235467741995,0.00773235467741995,True,True,0.0
baseline,C087,2,0.01003572920455209,0.01003572920455209,True,True,0.0
baseline,C087,3,0.034135125545029954,0.034135125545029954,True,True,0.0
baseline,C087,4,0.1737382957610587,0.1737382957610587,True,True,0.0
baseline,C088,1,0.0,0.0,True,True,0.0
baseline,C088,2,0.002471870631081785,0.002471870631081785,True,True,0.0
baseline,C089,1,0.051727701859978215,0.051727701859978215,True,True,0.0
baseline,C089,2,0.053123850804565054,0.053123850804565054,True,True,0.0
baseline,C089,3,0.05342471348496547,0.05342471348496547,True,True,0.0
baseline,C089,4,0.0647877613850878,0.0647877613850878,True,True,0.0
baseline,C089,5,0.051727701859978215,0.051727701859978215,True,True,0.0
baseline,C089,6,0.0,0.0,True,True,0.0
baseline,C090,1,0.028762944972545057,0.028762944972545057,True,True,0.0
baseline,C090,2,0.028762944972545057,0.028762944972545057,True,True,0.0
baseline,C090,3,0.019126013815435883,0.019126013815435883,True,True,0.0
baseline,C090,4,0.03794469879507201,0.03794469879507201,True,True,0.0
baseline,C090,5,0.02661502683119421,0.02661502683119421,True,True,0.0
baseline,C090,6,0.009003141604312148,0.009003141604312148,True,True,0.0
baseline,C091,1,0.008233376543348214,0.008233376543348214,True,True,0.0
baseline,C091,2,0.0,0.0,True,True,0.0
baseline,C092,1,0.0013369352939431867,0.0013369352939431867,True,True,0.0
baseline,C092,2,0.0,0.0,True,True,0.0
baseline,C093,1,0.018345191442410202,0.018345191442410202,True,True,0.0
baseline,C093,2,0.002667382339966773,0.002667382339966773,True,True,0.0
baseline,C094,1,0.0007542281350780833,0.0007542281350780833,True,True,0.0
baseline,C094,2,0.0,0.0,True,True,0.0
baseline,C095,1,0.010217925892782587,0.010217925892782587,True,True,0.0
baseline,C095,2,0.0037720354594708017,0.0037720354594708017,True,True,0.0
baseline,C096,1,0.013946675591326896,0.013946675591326896,True,True,0.0
baseline,C096,2,0.009186623910786285,0.009186623910786285,True,True,0.0
baseline,C097,1,0.025079420678976394,0.025079420678976394,True,True,0.0
baseline,C097,2,0.00024021899912618494,0.00024021899912618494,True,True,0.0
baseline,C098,1,0.004230745630323662,0.004230745630323662,True,True,0.0
baseline,C098,2,0.0012252565131400939,0.0012252565131400939,True,True,0.0
baseline,C099,1,0.010882151043221766,0.010882151043221766,True,True,0.0
baseline,C099,2,0.040408198039692866,0.040408198039692866,True,True,0.0
baseline,C099,3,0.014895878494074921,0.014895878494074921,True,True,0.0
baseline,C099,4,0.008842066829657824,0.008842066829657824,True,True,0.0
baseline,C100,1,0.01805016994460562,0.01805016994460562,True,True,0.0
baseline,C100,2,0.9116546783290679,0.9116546783290679,True,True,0.0
baseline,C100,3,0.02400667470543949,0.02400667470543949,True,True,0.0
baseline,C100,4,0.0016361657306380728,0.0016361657306380728,True,True,0.0
baseline,C101,1,0.01283568884329922,0.01283568884329922,True,True,0.0
baseline,C101,2,0.011571365309410941,0.011571365309410941,True,True,0.0
baseline,C102,1,0.009765485918140526,0.009765485918140526,True,True,0.0
baseline,C102,2,0.007781107517654373,0.007781107517654373,True,True,0.0
baseline,C102,3,0.014056543923389508,0.014056543923389508,True,True,0.0
baseline,C102,4,0.023437053456495383,0.023437053456495383,True,True,0.0
baseline,C103,1,0.010013904759101688,0.010013904759101688,True,True,0.0
baseline,C103,2,0.00841923057159688,0.00841923057159688,True,True,0.0
baseline,C104,1,0.0,0.0,True,True,0.0
baseline,C104,2,0.020170491181850547,0.020170491181850547,True,True,0.0
baseline,C105,1,0.007154141860540086,0.007154141860540086,True,True,0.0
baseline,C105,2,0.00924312164738783,0.00924312164738783,True,True,0.0
baseline,C105,3,0.01072329218828294,0.01072329218828294,True,True,0.0
baseline,C105,4,0.019517816582825587,0.019517816582825587,True,True,0.0
baseline,C106,1,0.013720857122670793,0.013720857122670793,True,True,0.0
baseline,C106,2,0.03356294966804407,0.03356294966804407,True,True,0.0
baseline,C106,3,0.02403715030189879,0.02403715030189879,True,True,0.0
baseline,C106,4,0.027705737749029513,0.027705737749029513,True,True,0.0
baseline,C107,1,0.006297688168247273,0.006297688168247273,True,True,0.0
baseline,C107,2,0.004277171859023321,0.004277171859023321,True,True,0.0
baseline,C108,1,0.023697078710342767,0.023697078710342767,True,True,0.0
baseline,C108,2,0.02369707871034299,0.02369707871034299,True,True,0.0
baseline,C108,3,0.024834028963547805,0.024834028963547805,True,True,0.0
baseline,C108,4,0.015354566898883704,0.015354566898883704,True,True,0.0
clearance_quality_minus20,C001,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C001,2,0.0070886955690352416,0.007713977868834654,True,True,0.0
clearance_quality_minus20,C002,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C002,2,0.0,0.0,True,True,0.0
clearance_quality_minus20,C003,1,0.004600928276025318,0.005267088447181711,True,False,0.0
clearance_quality_minus20,C003,2,0.004619175105257112,0.005082259356924412,True,True,0.0
clearance_quality_minus20,C004,1,0.01979792747553022,0.019132372827951105,True,True,0.0
clearance_quality_minus20,C004,2,0.014463747467777788,0.01339957916766088,True,True,0.0
clearance_quality_minus20,C005,1,0.015004966146323184,0.016833414813784087,True,True,0.0
clearance_quality_minus20,C005,2,0.023536141876672412,0.021172322726168202,True,True,0.0
clearance_quality_minus20,C006,1,0.021377938535346086,0.02104840071325631,True,True,0.0
clearance_quality_minus20,C006,2,0.006910005314927803,0.0068265783513346,False,True,-0.0011324328476847167
clearance_quality_minus20,C007,1,0.01850247458748755,0.018008445916135818,True,True,0.0
clearance_quality_minus20,C007,2,0.016489495073701566,0.01459731870336034,True,True,0.0
clearance_quality_minus20,C008,1,0.024030480290394785,0.021619671504486515,True,True,0.0
clearance_quality_minus20,C008,2,0.0,0.0,True,True,0.0
clearance_quality_minus20,C009,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C009,2,0.0004278944280988739,0.0015324777260086186,True,True,0.0
clearance_quality_minus20,C009,3,0.014767317507371036,0.0163300358362517,True,True,0.0
clearance_quality_minus20,C009,4,0.014767317507371036,0.016330035836252144,True,True,0.0
clearance_quality_minus20,C010,1,0.005767352227231903,0.005249366926565857,True,True,0.0
clearance_quality_minus20,C010,2,0.026032179159456437,0.02489118776505972,False,False,-0.0003245044157345056
clearance_quality_minus20,C010,3,0.09136834126677229,0.08713235944671327,True,True,0.0
clearance_quality_minus20,C010,4,0.08730769967897212,0.08599975318204489,True,True,0.0
clearance_quality_minus20,C011,1,0.011206722056594343,0.012295730616153744,True,True,0.0
clearance_quality_minus20,C011,2,0.023510430281929562,0.022659875630124837,True,True,0.0
clearance_quality_minus20,C012,1,0.01023221000292951,0.010355793079424025,True,True,0.0
clearance_quality_minus20,C012,2,0.9418445974414444,0.9187716644973523,True,False,0.0
clearance_quality_minus20,C012,3,0.012230729151522901,0.013443731446240559,True,False,0.0
clearance_quality_minus20,C012,4,0.009857468776064415,0.011878648571401307,True,True,0.0
clearance_quality_minus20,C013,1,0.011277708808057785,0.012195269601246839,True,True,0.0
clearance_quality_minus20,C013,2,0.012463729872191687,0.012055516685926415,False,True,-0.0006936764451253019
clearance_quality_minus20,C014,1,0.012934610327761664,0.012411962636539986,True,True,0.0
clearance_quality_minus20,C014,2,0.0008301125334568837,-0.0002462303161070434,False,True,-0.0002462303161070434
clearance_quality_minus20,C015,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C015,2,0.009587251795625473,0.009167643740768838,True,True,0.0
clearance_quality_minus20,C015,3,0.011031612206793717,0.012686845561647342,True,True,0.0
clearance_quality_minus20,C015,4,0.011031612206793717,0.012686845561647342,True,True,0.0
clearance_quality_minus20,C016,1,0.007832450627672127,0.00749865951347739,True,True,0.0
clearance_quality_minus20,C016,2,0.021749217045801128,0.022397239737712127,True,True,0.0
clearance_quality_minus20,C016,3,0.03141810696686065,0.02851937702547902,False,True,-1.8231875606566916e-05
clearance_quality_minus20,C016,4,0.0323750438719177,0.029215822506609257,False,True,-1.8231875606566916e-05
clearance_quality_minus20,C017,1,0.012506175335800007,0.01132528272632638,True,True,0.0
clearance_quality_minus20,C017,2,0.006661537396412065,0.005531838733364269,False,True,-0.0007922335067833686
clearance_quality_minus20,C018,1,0.029779713502845917,0.029715526946743953,True,True,0.0
clearance_quality_minus20,C018,2,0.9660353665188992,0.9412549844564453,True,True,0.0
clearance_quality_minus20,C018,3,0.021079855630268707,0.020496204308528387,True,True,0.0
clearance_quality_minus20,C018,4,0.020532172222910372,0.019479440873936937,True,True,0.0
clearance_quality_minus20,C019,1,0.02360398471612113,0.022689334993359234,True,True,0.0
clearance_quality_minus20,C019,2,0.5477221729482149,0.5453639667099415,True,True,0.0
clearance_quality_minus20,C020,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C020,2,0.009888814241320931,0.00871335128220374,True,True,0.0
clearance_quality_minus20,C021,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C021,2,0.0,0.0,True,True,0.0
clearance_quality_minus20,C022,1,0.014617000837891414,0.01494616622909506,True,True,0.0
clearance_quality_minus20,C022,2,0.014617000837891414,0.01494616622909506,True,True,0.0
clearance_quality_minus20,C022,3,0.014617000837891414,0.01494616622909506,True,True,0.0
clearance_quality_minus20,C022,4,0.023433458999577716,0.0213446944604736,False,True,-0.000404793600609743
clearance_quality_minus20,C023,1,0.0299429430290703,0.028611824689425358,True,True,0.0
clearance_quality_minus20,C023,2,0.031375451107795715,0.030217126396604232,True,True,0.0
clearance_quality_minus20,C023,3,0.02994294302907008,0.028611824689425358,True,True,0.0
clearance_quality_minus20,C023,4,0.0,0.0,True,True,0.0
clearance_quality_minus20,C024,1,0.0008182588279688208,0.0012986332490720898,True,True,0.0
clearance_quality_minus20,C024,2,0.9449929304455671,0.9188535393862571,False,True,-0.0005112542844654122
clearance_quality_minus20,C024,3,0.008155476367879277,0.008595694209117877,True,True,0.0
clearance_quality_minus20,C024,4,0.007337217539910679,0.007297060960045343,True,True,0.0
clearance_quality_minus20,C025,1,0.009393244117455568,0.009655720954056202,True,True,0.0
clearance_quality_minus20,C025,2,0.0,0.0,True,True,0.0
clearance_quality_minus20,C026,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C026,2,0.0014329454302535183,0.0010377974394064626,True,True,0.0
clearance_quality_minus20,C027,1,0.009609202912408188,0.009428604903064075,True,True,0.0
clearance_quality_minus20,C027,2,0.014833260597353348,0.015222278117161814,True,True,0.0
clearance_quality_minus20,C027,3,0.029737712736185085,0.02773249331759775,True,False,0.0
clearance_quality_minus20,C027,4,0.0,0.0,False,False,-0.0012792916632826667
clearance_quality_minus20,C028,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C028,2,0.000814707296436401,0.00029559864209671716,False,True,-0.0016347504154665682
clearance_quality_minus20,C029,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C029,2,0.008184088240863918,0.00702849231472058,True,True,0.0
clearance_quality_minus20,C029,3,0.0019710445895109174,0.0016727134989111825,True,True,0.0
clearance_quality_minus20,C029,4,0.0019710445895109174,0.0016727134989116266,True,True,0.0
clearance_quality_minus20,C030,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C030,2,0.0,0.0,True,True,0.0
clearance_quality_minus20,C031,1,0.018264049310723562,0.017990608695021004,True,True,0.0
clearance_quality_minus20,C031,2,0.007597041724639375,0.005728972099979801,True,True,0.0
clearance_quality_minus20,C032,1,0.010350665352894861,0.009130833566021401,True,True,0.0
clearance_quality_minus20,C032,2,0.03540073549048217,0.034691180526400744,True,True,0.0
clearance_quality_minus20,C033,1,0.02185753003057722,0.021493887418470692,True,True,0.0
clearance_quality_minus20,C033,2,0.0,0.0,False,False,-0.0013588313980883449
clearance_quality_minus20,C034,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C034,2,0.0035308495170189858,0.0024379237281770827,True,True,0.0
clearance_quality_minus20,C035,1,0.03096549506832824,0.029946543805899006,True,True,0.0
clearance_quality_minus20,C035,2,0.042697869256915766,0.04130366748367731,True,True,0.0
clearance_quality_minus20,C035,3,0.03096549506832824,0.029946543805898784,True,True,0.0
clearance_quality_minus20,C035,4,0.004384164132749113,0.0036878669635926897,True,True,0.0
clearance_quality_minus20,C036,1,0.002434701494081093,0.001472036166017876,True,True,0.0
clearance_quality_minus20,C036,2,0.0036564837379844395,0.003753122240695461,True,True,0.0
clearance_quality_minus20,C037,1,0.023016568940712023,0.021161682312852426,False,True,-0.00018728689940683552
clearance_quality_minus20,C037,2,0.9465593187473742,0.9200088739652446,True,True,0.0
clearance_quality_minus20,C037,3,0.009424524906771037,0.008455842590941565,False,True,-0.00018728689940683552
clearance_quality_minus20,C037,4,0.006622769053199473,0.006128594031036272,True,True,0.0
clearance_quality_minus20,C038,1,0.008854594253056236,0.009592444654570764,True,True,0.0
clearance_quality_minus20,C038,2,0.9453284433882012,0.9190736242226454,True,True,0.0
clearance_quality_minus20,C038,3,0.01338747269106344,0.014031462499230152,True,True,0.0
clearance_quality_minus20,C038,4,0.004104756077614624,0.004817643326673782,True,True,0.0
clearance_quality_minus20,C039,1,0.00867349244336535,0.0089804477420532,True,True,0.0
clearance_quality_minus20,C039,2,0.0027283764726311333,0.002291228660749489,True,True,0.0
clearance_quality_minus20,C040,1,0.11673777145082509,0.11649994651884499,True,True,0.0
clearance_quality_minus20,C040,2,0.1486574079108518,0.14688000144713542,True,True,0.0
clearance_quality_minus20,C041,1,0.0003624463568199232,0.0005879652412388303,True,True,0.0
clearance_quality_minus20,C041,2,0.9299351636647468,0.9026032385275002,False,True,-0.0012743650109259264
clearance_quality_minus20,C041,3,0.9562078815503776,0.9264657118371922,True,True,0.0
clearance_quality_minus20,C041,4,0.09612538755516065,0.09281056118466813,True,True,0.0
clearance_quality_minus20,C041,5,0.08057589996019487,0.07613027691385632,True,True,0.0
clearance_quality_minus20,C041,6,0.054226208999643255,0.053542168615090535,True,True,0.0
clearance_quality_minus20,C042,1,0.011221402058278152,0.010373919978011514,True,True,0.0
clearance_quality_minus20,C042,2,0.011221402058278152,0.010373919978011514,True,True,0.0
clearance_quality_minus20,C042,3,0.02923309995346468,0.026420126826467438,True,True,0.0
clearance_quality_minus20,C042,4,0.02092283289730812,0.018641144411207566,True,True,0.0
clearance_quality_minus20,C042,5,0.15515807863325337,0.15192997220396975,True,True,0.0
clearance_quality_minus20,C042,6,0.141924903956256,0.1400264833739997,True,True,0.0
clearance_quality_minus20,C043,1,0.008429146920927444,0.008864037404892278,True,True,0.0
clearance_quality_minus20,C043,2,0.028935862284364955,0.025982339045170333,True,True,0.0
clearance_quality_minus20,C044,1,0.012242179649064822,0.01112155604738363,True,True,0.0
clearance_quality_minus20,C044,2,0.9320529688049328,0.9044548655843074,False,True,-0.0002151774303773557
clearance_quality_minus20,C044,3,0.0,0.0,True,True,0.0
clearance_quality_minus20,C044,4,0.0,0.0,True,True,0.0
clearance_quality_minus20,C045,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C045,2,0.0,0.0,False,True,-0.0012323367175208766
clearance_quality_minus20,C045,3,0.003503341174527108,0.0032441821273638816,True,True,0.0
clearance_quality_minus20,C045,4,0.007892271761828162,0.005626603218502169,True,True,0.0
clearance_quality_minus20,C046,1,0.033648363704678275,0.034440308915857365,True,True,0.0
clearance_quality_minus20,C046,2,0.028341330646233676,0.0275601343895,True,True,0.0
clearance_quality_minus20,C047,1,0.0030546968305882327,0.00446936318004898,True,True,0.0
clearance_quality_minus20,C047,2,0.9328391767691075,0.9072407540680458,True,True,0.0
clearance_quality_minus20,C047,3,0.932506582625904,0.9071398845568077,True,True,0.0
clearance_quality_minus20,C047,4,0.009455949868157454,0.009160235639767311,True,True,0.0
clearance_quality_minus20,C047,5,0.006346324861703945,0.006107326021665749,True,True,0.0
clearance_quality_minus20,C047,6,0.010644279364613318,0.0098929641954979,True,True,0.0
clearance_quality_minus20,C048,1,0.005610234065917208,0.006444793251516812,True,True,0.0
clearance_quality_minus20,C048,2,0.008000575785057862,0.009025953230491268,True,True,0.0
clearance_quality_minus20,C048,3,0.009885535405027568,0.010353656972417635,False,True,-1.1286820885025861e-05
clearance_quality_minus20,C048,4,0.004475190029379128,0.004397648792246578,False,True,-1.1286820885025861e-05
clearance_quality_minus20,C049,1,0.010322909205141118,0.01168838591396093,True,True,0.0
clearance_quality_minus20,C049,2,0.010006359235910978,0.010556741290445704,True,True,0.0
clearance_quality_minus20,C049,3,0.015444014765906289,0.016454412074986102,True,False,0.0
clearance_quality_minus20,C049,4,0.0064066786340566395,0.006233559670525857,True,False,0.0
clearance_quality_minus20,C050,1,0.00644299239335,0.006387568593015702,True,True,0.0
clearance_quality_minus20,C050,2,0.007667113565466899,0.008112313297544915,True,True,0.0
clearance_quality_minus20,C050,3,0.010124283624744823,0.009765372963172148,True,True,0.0
clearance_quality_minus20,C050,4,0.005518674074556529,0.0060346064454646076,True,True,0.0
clearance_quality_minus20,C051,1,0.004134791811069682,0.0049050103776981935,True,True,0.0
clearance_quality_minus20,C051,2,0.012436648579738918,0.011450684636979958,True,True,0.0
clearance_quality_minus20,C052,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C052,2,0.2321646632814618,0.23224728601838862,True,True,0.0
clearance_quality_minus20,C052,3,0.00670519851832907,0.005727703352636393,True,True,0.0
clearance_quality_minus20,C052,4,0.00670519851832907,0.005727703352636393,True,True,0.0
clearance_quality_minus20,C053,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C053,2,0.005795181106585057,0.005266589390698462,False,True,-0.0014847041656829152
clearance_quality_minus20,C053,3,0.010755893900107782,0.009315533724548963,True,True,0.0
clearance_quality_minus20,C053,4,0.005795181106585279,0.005266589390698684,False,True,-0.0014847041656826931
clearance_quality_minus20,C053,5,0.11448605309696047,0.11171328218370391,True,True,0.0
clearance_quality_minus20,C053,6,0.11448605309696047,0.11171328218370391,False,False,-0.0014407663312554497
clearance_quality_minus20,C054,1,0.006459239846950959,0.00236257437489229,True,True,0.0
clearance_quality_minus20,C054,2,0.9410498906970344,0.9143866235078202,True,False,0.0
clearance_quality_minus20,C054,3,0.007739933835724244,0.007158093487164674,True,False,0.0
clearance_quality_minus20,C054,4,0.030011539423401068,0.027706249686931805,True,True,0.0
clearance_quality_minus20,C055,1,0.011283007559738545,0.010403390106238364,True,True,0.0
clearance_quality_minus20,C055,2,0.003617097521575241,0.002826215260849807,True,True,0.0
clearance_quality_minus20,C056,1,0.0,0.0,True,True,0.0
clearance_quality_minus20,C056,2,0.0,0.0,True,True,0.0
