triplet_id,prototype_id,backbone_variant,production_seed,replicate,all_three_generation_completed,all_three_independently_evaluated,all_three_mechanically_legal,all_targets_consumed_exactly,simple_case_id,simple_generation_completed,simple_mechanically_legal,simple_target_l1_count,simple_actual_l1_count,simple_target_l2_count,simple_actual_l2_count,simple_normalized_ordinary_branch_length,simple_occupied_area_ratio,medium_case_id,medium_generation_completed,medium_mechanically_legal,medium_target_l1_count,medium_actual_l1_count,medium_target_l2_count,medium_actual_l2_count,medium_normalized_ordinary_branch_length,medium_occupied_area_ratio,rich_case_id,rich_generation_completed,rich_mechanically_legal,rich_target_l1_count,rich_actual_l1_count,rich_target_l2_count,rich_actual_l2_count,rich_normalized_ordinary_branch_length,rich_occupied_area_ratio,l1_strict_monotonic,l1_nondecreasing,l1_response_pattern,delta_l1_sm,delta_l1_mr,delta_l1_sr,l1_slope_sr_per_level,l2_strict_monotonic,l2_nondecreasing,l2_response_pattern,delta_l2_sm,delta_l2_mr,delta_l2_sr,l2_slope_sr_per_level,length_strict_monotonic,length_nondecreasing,length_response_pattern,delta_length_sm,delta_length_mr,delta_length_sr,length_slope_sr_per_level,occupancy_strict_monotonic,occupancy_nondecreasing,occupancy_response_pattern,delta_occupancy_sm,delta_occupancy_mr,delta_occupancy_sr,occupancy_slope_sr_per_level
E10V2_proto_sw_1_c_compact_200004,proto_sw_1_c,compact,200004,5,1,1,1,1,E10V2_A490,1,1,5,3,1,1,0.7628794432052981,0.01528874771062271,E10V2_A491,1,1,7,5,3,3,1.469732696153238,0.027365212912087912,E10V2_A492,1,1,9,7,5,5,2.3140611295335454,0.03534941620879121,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7068532529479399,0.8443284333803074,1.5511816863282473,0.7755908431641236,1,1,strictly_increasing,0.012076465201465202,0.007984203296703296,0.020060668498168496,0.010030334249084248
E10V2_proto_sw_1_c_compact_200005,proto_sw_1_c,compact,200005,6,1,1,1,1,E10V2_A499,1,1,5,3,1,1,0.7745499071089271,0.01714886675824176,E10V2_A500,1,1,7,5,3,3,1.4174104055166687,0.026227678571428572,E10V2_A501,1,1,9,7,5,5,2.2483526518000634,0.04143057463369963,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6428604984077416,0.8309422462833946,1.4738027446911364,0.7369013723455682,1,1,strictly_increasing,0.009078811813186812,0.01520289606227106,0.024281707875457872,0.012140853937728936
E10V2_proto_sw_1_c_compact_200006,proto_sw_1_c,compact,200006,7,1,1,1,1,E10V2_A508,1,1,5,3,1,1,0.7606594427235843,0.01611864697802198,E10V2_A509,1,1,7,5,3,3,1.557482582529893,0.028452667124542124,E10V2_A510,1,1,9,7,5,5,2.273391812039051,0.04309037316849817,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7968231398063087,0.7159092295091578,1.5127323693154664,0.7563661846577332,1,1,strictly_increasing,0.012334020146520144,0.014637706043956044,0.02697172619047619,0.013485863095238094
E10V2_proto_sw_1_c_compact_200007,proto_sw_1_c,compact,200007,8,1,1,1,1,E10V2_A517,1,1,5,3,1,1,0.782340783618342,0.017249027014652016,E10V2_A518,1,1,7,5,3,3,1.7064868031566376,0.027000343406593408,E10V2_A519,1,1,9,7,5,5,2.3383626004652442,0.04156650641025641,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.9241460195382956,0.6318757973086067,1.5560218168469022,0.7780109084234511,1,1,strictly_increasing,0.009751316391941392,0.014566163003663,0.024317479395604392,0.012158739697802196
E10V2_proto_sw_1_c_compact_200008,proto_sw_1_c,compact,200008,9,1,1,1,1,E10V2_A526,1,1,5,3,1,1,0.7684726764555041,0.015718005952380952,E10V2_A527,1,1,7,5,3,3,1.3366032051815295,0.029497195512820512,E10V2_A528,1,1,9,7,5,5,2.1138681937642074,0.039892399267399264,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.5681305287260254,0.7772649885826779,1.3453955173087033,0.6726977586543517,1,1,strictly_increasing,0.01377918956043956,0.010395203754578752,0.024174393315018312,0.012087196657509156
E10V2_proto_sw_1_c_compact_200009,proto_sw_1_c,compact,200009,10,1,1,1,1,E10V2_A535,1,1,5,3,1,1,0.7731445573916874,0.01665521978021978,E10V2_A536,1,1,7,5,3,3,1.4131781191532313,0.03114268543956044,E10V2_A537,1,1,9,7,5,5,2.1480895921647702,0.040901156135531136,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6400335617615439,0.7349114730115389,1.374945034773083,0.6874725173865415,1,1,strictly_increasing,0.01448746565934066,0.009758470695970696,0.024245936355311356,0.012122968177655678
E10V2_proto_sw_1_c_swept_200000,proto_sw_1_c,swept,200000,1,1,1,1,1,E10V2_A457,1,1,5,3,1,1,0.7606031296428786,0.016991472069597068,E10V2_A458,1,1,7,5,3,3,1.5620139734257263,0.034254807692307696,E10V2_A459,1,1,9,7,5,5,2.1764803434557582,0.043283539377289376,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.8014108437828478,0.6144663700300319,1.4158772138128797,0.7079386069064398,1,1,strictly_increasing,0.017263335622710627,0.00902873168498168,0.026292067307692308,0.013146033653846154
E10V2_proto_sw_1_c_swept_200001,proto_sw_1_c,swept,200001,2,1,1,1,1,E10V2_A466,1,1,5,3,1,1,0.774515781723897,0.01661944826007326,E10V2_A467,1,1,7,5,3,3,1.5044367691475913,0.02826665521978022,E10V2_A468,1,1,9,7,5,5,2.226683323768888,0.04185983287545787,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7299209874236943,0.7222465546212968,1.452167542044991,0.7260837710224955,1,1,strictly_increasing,0.01164720695970696,0.013593177655677652,0.025240384615384612,0.012620192307692306
E10V2_proto_sw_1_c_swept_200002,proto_sw_1_c,swept,200002,3,1,1,1,1,E10V2_A475,1,1,5,3,1,1,0.776360782180294,0.017063015109890108,E10V2_A476,1,1,7,5,3,3,1.4153135464553426,0.024675194597069596,E10V2_A477,1,1,9,7,5,5,2.1318474560444836,0.04115871108058608,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6389527642750485,0.716533909589141,1.3554866738641895,0.6777433369320948,1,1,strictly_increasing,0.007612179487179488,0.016483516483516484,0.024095695970695972,0.012047847985347986
E10V2_proto_sw_1_c_swept_200003,proto_sw_1_c,swept,200003,4,1,1,1,1,E10V2_A484,1,1,5,3,1,1,0.7719530931803702,0.015968406593406592,E10V2_A485,1,1,7,5,3,3,1.3593038545047391,0.027086195054945056,E10V2_A486,1,1,9,7,5,5,2.065298237513184,0.041917067307692304,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.5873507613243689,0.705994383008445,1.293345144332814,0.646672572166407,1,1,strictly_increasing,0.011117788461538464,0.014830872252747249,0.025948660714285712,0.012974330357142856
E10V2_proto_sw_1_c_swept_200004,proto_sw_1_c,swept,200004,5,1,1,1,1,E10V2_A493,1,1,5,3,1,1,0.7620051433731078,0.016898466117216116,E10V2_A494,1,1,7,5,3,3,1.6927759726198464,0.035664205586080584,E10V2_A495,1,1,9,7,5,5,2.4922970117019085,0.04929315476190476,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.9307708292467386,0.7995210390820622,1.7302918683288007,0.8651459341644003,1,1,strictly_increasing,0.018765739468864468,0.013628949175824176,0.03239468864468864,0.01619734432234432
E10V2_proto_sw_1_c_swept_200005,proto_sw_1_c,swept,200005,6,1,1,1,1,E10V2_A502,1,1,5,3,1,1,0.6868547136541582,0.01433007097069597,E10V2_A503,1,1,7,5,3,3,1.3834719292845603,0.027472527472527472,E10V2_A504,1,1,9,7,5,5,2.319075346248332,0.040486206501831504,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6966172156304021,0.9356034169637717,1.6322206325941737,0.8161103162970869,1,1,strictly_increasing,0.013142456501831502,0.013013679029304032,0.026156135531135535,0.013078067765567768
E10V2_proto_sw_1_c_swept_200006,proto_sw_1_c,swept,200006,7,1,1,1,1,E10V2_A511,1,1,5,3,1,1,0.7629374163994416,0.015825320512820512,E10V2_A512,1,1,7,5,3,3,1.5659890596105706,0.029053628663003664,E10V2_A513,1,1,9,7,5,5,2.1630259842401127,0.04077953296703297,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.803051643211129,0.5970369246295422,1.4000885678406711,0.7000442839203356,1,1,strictly_increasing,0.013228308150183152,0.011725904304029304,0.024954212454212456,0.012477106227106228
E10V2_proto_sw_1_c_swept_200007,proto_sw_1_c,swept,200007,8,1,1,1,1,E10V2_A520,1,1,5,3,1,1,0.7601233163119909,0.016862694597069596,E10V2_A521,1,1,7,5,3,3,1.5579471028323804,0.03384701236263736,E10V2_A522,1,1,9,7,5,5,2.3460162638244144,0.04703239468864469,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7978237865203894,0.7880691609920341,1.5858929475124235,0.7929464737562117,1,1,strictly_increasing,0.016984317765567764,0.013185382326007328,0.030169700091575092,0.015084850045787546
E10V2_proto_sw_1_c_swept_200008,proto_sw_1_c,swept,200008,9,1,1,1,1,E10V2_A529,1,1,5,3,1,1,0.7788129815257441,0.017234718406593408,E10V2_A530,1,1,7,5,3,3,1.5544610736983802,0.03404017857142857,E10V2_A531,1,1,9,7,5,5,2.483275655752478,0.04233917124542125,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.7756480921726361,0.9288145820540978,1.704462674226734,0.852231337113367,1,1,strictly_increasing,0.01680546016483516,0.00829899267399268,0.02510445283882784,0.01255222641941392
E10V2_proto_sw_1_c_swept_200009,proto_sw_1_c,swept,200009,10,1,1,1,1,E10V2_A538,1,1,5,3,1,1,0.7725533550521181,0.017127403846153848,E10V2_A539,1,1,7,5,3,3,1.401164760302869,0.027937557234432236,E10V2_A540,1,1,9,7,5,5,2.1211313351178207,0.04429945054945055,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,2.0,2.0,4.0,2.0,1,1,strictly_increasing,0.6286114052507509,0.7199665748149517,1.3485779800657025,0.6742889900328513,1,1,strictly_increasing,0.010810153388278388,0.016361893315018316,0.027172046703296704,0.013586023351648352
