case_id,prototype_id,backbone_variant,density_level,replicate,diagnostic_id,method,target_l2_count,target_upgraded_parent_count,achieved_l2_count,achieved_upgraded_parent_count,mechanically_legal,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,clearance_violation_count,flower_region_intrusion_curve_count,periodic_seam_violation_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,parallel_cotravel_total,parallel_cotravel_peak,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio
C015,proto_sw_1_1,swept,medium,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.1597232823382424,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C015,proto_sw_1_1,swept,medium,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.1597232823382424,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C015,proto_sw_1_1,swept,medium,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.1597232823382424,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C015,proto_sw_1_1,swept,medium,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.1597232823382424,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C015,proto_sw_1_1,swept,medium,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.1597232823382424,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C015,proto_sw_1_1,swept,medium,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.1597232823382424,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C015,proto_sw_1_1,swept,medium,1,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.11236087195020043,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C015,proto_sw_1_1,swept,medium,1,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.1597232823382424,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C015,proto_sw_1_1,swept,medium,1,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.11929706168689796,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C015,proto_sw_1_1,swept,medium,1,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.11929706168689796,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C015,proto_sw_1_1,swept,medium,1,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.10606524447014294,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C015,proto_sw_1_1,swept,medium,1,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.1597232823382424,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C015,proto_sw_1_1,swept,medium,1,MB-L2,LocalGreedy,4,,4,2,1,0,0,0,0,0,0,0,0,0.11466219524188145,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C015,proto_sw_1_1,swept,medium,1,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.11466219524188145,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C015,proto_sw_1_1,swept,medium,1,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.10606524447014294,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C015,proto_sw_1_1,swept,medium,1,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.1597232823382424,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C016,proto_sw_1_1,swept,medium,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.8,0.2,0.0
C016,proto_sw_1_1,swept,medium,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.8,0.2,0.0
C016,proto_sw_1_1,swept,medium,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.8,0.2,0.0
C016,proto_sw_1_1,swept,medium,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.0640611361702032,0.027768053,0.0,0.0,0.8,0.2,0.0
C016,proto_sw_1_1,swept,medium,2,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.8,0.0,0.2
C016,proto_sw_1_1,swept,medium,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.8,0.0,0.2
C016,proto_sw_1_1,swept,medium,2,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.6,0.4,0.0
C016,proto_sw_1_1,swept,medium,2,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.0640611361702032,0.027768053,0.0,0.0,0.6,0.4,0.0
C016,proto_sw_1_1,swept,medium,2,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.6,0.2,0.2
C016,proto_sw_1_1,swept,medium,2,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.6,0.2,0.2
C016,proto_sw_1_1,swept,medium,2,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.6,0.2,0.2
C016,proto_sw_1_1,swept,medium,2,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.0640611361702032,0.027768053,0.0,0.0,0.6,0.2,0.2
C016,proto_sw_1_1,swept,medium,2,MB-L2,LocalGreedy,4,,4,2,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.6,0.0,0.4
C016,proto_sw_1_1,swept,medium,2,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.6,0.0,0.4
C016,proto_sw_1_1,swept,medium,2,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.12700735973740107,0.027768053,0.0,0.0,0.6,0.0,0.4
C016,proto_sw_1_1,swept,medium,2,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.10692026944421205,0.027768053,0.0,0.0,0.6,0.0,0.4
C017,proto_sw_1_1,swept,rich,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.08668260723321508,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C017,proto_sw_1_1,swept,rich,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.08668260723321508,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C017,proto_sw_1_1,swept,rich,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.08668260723321508,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C017,proto_sw_1_1,swept,rich,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.08668260723321508,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C017,proto_sw_1_1,swept,rich,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.06602039393802565,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C017,proto_sw_1_1,swept,rich,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.06602039393802565,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C017,proto_sw_1_1,swept,rich,1,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.06602039393802565,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C017,proto_sw_1_1,swept,rich,1,MB-L2,JBC,2,,2,1,1,0,0,0,0,0,0,0,0,0.08668260723321508,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C018,proto_sw_1_1,swept,rich,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C018,proto_sw_1_1,swept,rich,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C018,proto_sw_1_1,swept,rich,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C018,proto_sw_1_1,swept,rich,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.07402381981237692,0.027768053,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C018,proto_sw_1_1,swept,rich,2,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C018,proto_sw_1_1,swept,rich,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C018,proto_sw_1_1,swept,rich,2,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C018,proto_sw_1_1,swept,rich,2,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.07402381981237692,0.027768053,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
C018,proto_sw_1_1,swept,rich,2,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C018,proto_sw_1_1,swept,rich,2,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C018,proto_sw_1_1,swept,rich,2,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C018,proto_sw_1_1,swept,rich,2,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.07402381981237692,0.027768053,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666
C018,proto_sw_1_1,swept,rich,2,MB-L2,LocalGreedy,4,,4,2,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C018,proto_sw_1_1,swept,rich,2,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C018,proto_sw_1_1,swept,rich,2,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.1637120671201161,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C018,proto_sw_1_1,swept,rich,2,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.1419271362003715,0.027768053,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
C037,proto_sw_2_3,expanded,simple,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.07699807105213884,0.02,0.0,0.0,0.8,0.2,0.0
C037,proto_sw_2_3,expanded,simple,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.07699807105213884,0.02,0.0,0.0,0.8,0.2,0.0
C037,proto_sw_2_3,expanded,simple,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.07699807105213884,0.02,0.0,0.0,0.8,0.2,0.0
C037,proto_sw_2_3,expanded,simple,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.07591204887636543,0.02,0.0,0.0,0.8,0.2,0.0
C037,proto_sw_2_3,expanded,simple,1,MB-L2,LocalGreedy,2,,2,2,1,0,0,0,0,0,0,0,0,0.07699807105213884,0.02,0.0,0.0,0.6,0.4,0.0
C037,proto_sw_2_3,expanded,simple,1,MB-L2,LG+Count,2,,2,2,1,0,0,0,0,0,0,0,0,0.07699807105213884,0.02,0.0,0.0,0.6,0.4,0.0
C037,proto_sw_2_3,expanded,simple,1,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.038529166739163644,0.02,0.0008360449722056572,0.0008360449722056572,0.8,0.0,0.2
C037,proto_sw_2_3,expanded,simple,1,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.07591204887636543,0.02,0.0,0.0,0.6,0.4,0.0
C037,proto_sw_2_3,expanded,simple,1,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.07699807105213884,0.02,0.0,0.0,0.6,0.2,0.2
C037,proto_sw_2_3,expanded,simple,1,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.07699807105213884,0.02,0.0,0.0,0.6,0.2,0.2
C037,proto_sw_2_3,expanded,simple,1,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.038529166739163644,0.02,0.0008360449722056572,0.0008360449722056572,0.6,0.2,0.2
C037,proto_sw_2_3,expanded,simple,1,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.07591204887636543,0.02,0.0,0.0,0.6,0.2,0.2
C037,proto_sw_2_3,expanded,simple,1,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.038529166739163644,0.02,0.0008360449722056572,0.0008360449722056572,0.6,0.0,0.4
C037,proto_sw_2_3,expanded,simple,1,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.038529166739163644,0.02,0.0008360449722056572,0.0008360449722056572,0.6,0.0,0.4
C037,proto_sw_2_3,expanded,simple,1,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.06472795164767875,0.02,0.0,0.0,0.6,0.0,0.4
C038,proto_sw_2_3,expanded,simple,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.04255568595811001,0.02,0.0,0.0,0.8,0.2,0.0
C038,proto_sw_2_3,expanded,simple,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.04255568595811001,0.02,0.0,0.0,0.8,0.2,0.0
C038,proto_sw_2_3,expanded,simple,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.04255568595811001,0.02,0.0,0.0,0.8,0.2,0.0
C038,proto_sw_2_3,expanded,simple,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.04255568595811001,0.02,0.0,0.0,0.8,0.2,0.0
C038,proto_sw_2_3,expanded,simple,2,MB-L2,LocalGreedy,2,,2,2,1,0,0,0,0,0,0,0,0,0.04255568595811001,0.02,0.012533626850675708,0.012533626850675708,0.6,0.4,0.0
C038,proto_sw_2_3,expanded,simple,2,MB-L2,LG+Count,2,,2,2,1,0,0,0,0,0,0,0,0,0.04255568595811001,0.02,0.012533626850675708,0.012533626850675708,0.6,0.4,0.0
C038,proto_sw_2_3,expanded,simple,2,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.04255568595811001,0.02,0.0,0.0,0.8,0.0,0.2
C038,proto_sw_2_3,expanded,simple,2,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.034513062450930894,0.02,0.0,0.0,0.6,0.4,0.0
C038,proto_sw_2_3,expanded,simple,2,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.03539054643480008,0.02,0.25307161222107116,0.25307161222107116,0.6,0.2,0.2
C038,proto_sw_2_3,expanded,simple,2,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.03539054643480008,0.02,0.25307161222107116,0.25307161222107116,0.6,0.2,0.2
C038,proto_sw_2_3,expanded,simple,2,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.04255568595811001,0.02,0.0,0.0,0.6,0.2,0.2
C038,proto_sw_2_3,expanded,simple,2,MB-L2,JBC,3,,3,2,1,0,0,0,0,0,0,0,0,0.04255568595811001,0.02,0.0,0.0,0.6,0.2,0.2
C038,proto_sw_2_3,expanded,simple,2,MB-L2,LG+Count,4,,4,2,1,0,0,0,0,0,0,0,0,0.03539054643480008,0.02,0.25307161222107116,0.25307161222107116,0.6,0.0,0.4
C038,proto_sw_2_3,expanded,simple,2,MB-L2,LG+CS,4,,4,2,1,0,0,0,0,0,0,0,0,0.04255568595811001,0.02,0.0,0.0,0.6,0.0,0.4
C038,proto_sw_2_3,expanded,simple,2,MB-L2,JBC,4,,4,2,1,0,0,0,0,0,0,0,0,0.026765627105533634,0.02,0.0004538968293503117,0.0004538968293503117,0.6,0.0,0.4
C039,proto_sw_2_3,expanded,medium,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.055964072654570936,0.02,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C039,proto_sw_2_3,expanded,medium,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.055964072654570936,0.02,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C039,proto_sw_2_3,expanded,medium,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.055964072654570936,0.02,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C039,proto_sw_2_3,expanded,medium,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.055964072654570936,0.02,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C039,proto_sw_2_3,expanded,medium,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.048488952401630314,0.02,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C039,proto_sw_2_3,expanded,medium,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.048488952401630314,0.02,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C039,proto_sw_2_3,expanded,medium,1,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.02330022156590503,0.02,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C039,proto_sw_2_3,expanded,medium,1,MB-L2,JBC,2,,2,1,1,0,0,0,0,0,0,0,0,0.055964072654570936,0.02,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C040,proto_sw_2_3,expanded,medium,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.03692506620732315,0.02,0.11562407248184235,0.11562407248184235,0.8333333333333334,0.16666666666666666,0.0
C040,proto_sw_2_3,expanded,medium,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.03692506620732315,0.02,0.11562407248184235,0.11562407248184235,0.8333333333333334,0.16666666666666666,0.0
C040,proto_sw_2_3,expanded,medium,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.03692506620732315,0.02,0.11562407248184235,0.11562407248184235,0.8333333333333334,0.16666666666666666,0.0
C040,proto_sw_2_3,expanded,medium,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.03692506620732315,0.02,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
C040,proto_sw_2_3,expanded,medium,2,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.03692506620732315,0.02,0.20590715968073928,0.20590715968073928,0.8333333333333334,0.0,0.16666666666666666
C040,proto_sw_2_3,expanded,medium,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.03692506620732315,0.02,0.20590715968073928,0.20590715968073928,0.8333333333333334,0.0,0.16666666666666666
C040,proto_sw_2_3,expanded,medium,2,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.03640375381775689,0.02,0.11759415395446329,0.11759415395446329,0.8333333333333334,0.0,0.16666666666666666
C040,proto_sw_2_3,expanded,medium,2,MB-L2,JBC,2,,2,1,1,0,0,0,0,0,0,0,0,0.03692506620732315,0.02,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C041,proto_sw_2_3,expanded,rich,1,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+CS,2,,2,1,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C041,proto_sw_2_3,expanded,rich,1,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.46735649719401634,0.46735649719401634,0.7142857142857143,0.14285714285714285,0.14285714285714285
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+Count,3,,3,2,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.46735649719401634,0.46735649719401634,0.7142857142857143,0.14285714285714285,0.14285714285714285
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+CS,3,,3,2,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285
C041,proto_sw_2_3,expanded,rich,1,MB-L2,JBC,3,,3,3,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LocalGreedy,4,,4,3,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.9161485879298024,0.46735649719401634,0.5714285714285714,0.2857142857142857,0.14285714285714285
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+Count,4,,4,3,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.9161485879298024,0.46735649719401634,0.5714285714285714,0.2857142857142857,0.14285714285714285
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+CS,4,,4,3,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.06154294705795997,0.04145636187375073,0.5714285714285714,0.2857142857142857,0.14285714285714285
C041,proto_sw_2_3,expanded,rich,1,MB-L2,JBC,4,,4,3,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LocalGreedy,5,,5,3,1,0,0,0,0,0,0,0,0,0.020936530465773366,0.02,0.5186197974689664,0.46735649719401634,0.5714285714285714,0.14285714285714285,0.2857142857142857
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+Count,5,,5,3,1,0,0,0,0,0,0,0,0,0.020936530465773366,0.02,0.5186197974689664,0.46735649719401634,0.5714285714285714,0.14285714285714285,0.2857142857142857
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+CS,5,,5,3,1,0,0,0,0,0,0,0,0,0.020936530465773366,0.02,0.051263300274950005,0.051263300274950005,0.5714285714285714,0.14285714285714285,0.2857142857142857
C041,proto_sw_2_3,expanded,rich,1,MB-L2,JBC,5,,5,3,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+Count,6,,6,3,1,0,0,0,0,0,0,0,0,0.020936530465773366,0.02,0.051263300274950005,0.051263300274950005,0.5714285714285714,0.0,0.42857142857142855
C041,proto_sw_2_3,expanded,rich,1,MB-L2,LG+CS,6,,6,3,1,0,0,0,0,0,0,0,0,0.020936530465773366,0.02,0.051263300274950005,0.051263300274950005,0.5714285714285714,0.0,0.42857142857142855
C041,proto_sw_2_3,expanded,rich,1,MB-L2,JBC,6,,6,3,1,0,0,0,0,0,0,0,0,0.036979055824108875,0.02,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855
C042,proto_sw_2_3,expanded,rich,2,MB-L2,LocalGreedy,1,,1,1,1,0,0,0,0,0,0,0,0,0.03643105487070868,0.02,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C042,proto_sw_2_3,expanded,rich,2,MB-L2,LG+Count,1,,1,1,1,0,0,0,0,0,0,0,0,0.03643105487070868,0.02,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C042,proto_sw_2_3,expanded,rich,2,MB-L2,LG+CS,1,,1,1,1,0,0,0,0,0,0,0,0,0.03643105487070868,0.02,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C042,proto_sw_2_3,expanded,rich,2,MB-L2,JBC,1,,1,1,1,0,0,0,0,0,0,0,0,0.03643105487070868,0.02,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
C042,proto_sw_2_3,expanded,rich,2,MB-L2,LocalGreedy,2,,2,1,1,0,0,0,0,0,0,0,0,0.03643105487070868,0.02,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C042,proto_sw_2_3,expanded,rich,2,MB-L2,LG+Count,2,,2,1,1,0,0,0,0,0,0,0,0,0.03643105487070868,0.02,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285
C042,proto_sw_2_3,expanded,rich,2,MB-L2,LG+CS,2,,2,2,1,0,0,0,0,0,0,0,0,0.03643105487070868,0.02,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0
C042,proto_sw_2_3,expanded,rich,2,MB-L2,JBC,2,,2,2,1,0,0,0,0,0,0,0,0,0.03643105487070868,0.02,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0
C042,proto_sw_2_3,expanded,rich,2,MB-L2,LocalGreedy,3,,3,2,1,0,0,0,0,0,0,0,0,0.03643105487070868,0.02,0.0,0.0,0.7142857142857143,0.14285714285714285,0.14285714285714285
