pair_id,case_id,asset_id,prototype,structure_image,render_image,prompt_file,generation_route,returned_model_id,attempt,started_at,finished_at
sw1-C-20,E11V2_B057,E11V2_B057,SW1-C,structures/sw1-C-20.png,renderings/sw1-C-20.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:49:15.655347+08:00,2026-09-19T21:50:46.401033+08:00
sw2-A-20,A264,A264,SW2-A,structures/sw2-A-20.png,renderings/sw2-A-20.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:49:16.252925+08:00,2026-09-19T21:50:46.534669+08:00
sw3-A-20,E10V2_A344,E10V2_A344,SW3-A,structures/sw3-A-20.png,renderings/sw3-A-20.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:51:26.885523+08:00,2026-09-19T21:53:05.646577+08:00
sw3-B-20,A390,A390,SW3-B,structures/sw3-B-20.png,renderings/sw3-B-20.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:51:27.475935+08:00,2026-09-19T21:53:05.768576+08:00
sw1-A-21,A029,A029,SW1-A,structures/sw1-A-21.png,renderings/sw1-A-21.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:53:50.962118+08:00,2026-09-19T21:55:36.845336+08:00
sw1-B-21,A138,A138,SW1-B,structures/sw1-B-21.png,renderings/sw1-B-21.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:53:51.569297+08:00,2026-09-19T21:55:36.980362+08:00
sw1-C-21,A453,A453,SW1-C,structures/sw1-C-21.png,renderings/sw1-C-21.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:56:14.191911+08:00,2026-09-19T21:58:00.138306+08:00
sw2-A-21,E10V2_A218,E10V2_A218,SW2-A,structures/sw2-A-21.png,renderings/sw2-A-21.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:56:14.807308+08:00,2026-09-19T21:58:00.267490+08:00
sw3-A-21,E11V2_B033,E11V2_B033,SW3-A,structures/sw3-A-21.png,renderings/sw3-A-21.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:58:51.348936+08:00,2026-09-19T22:00:44.604871+08:00
sw3-B-21,A381,A381,SW3-B,structures/sw3-B-21.png,renderings/sw3-B-21.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T21:58:51.967946+08:00,2026-09-19T22:00:44.753550+08:00
sw1-A-22,A038,A038,SW1-A,structures/sw1-A-22.png,renderings/sw1-A-22.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:01:40.271591+08:00,2026-09-19T22:03:32.156372+08:00
sw1-B-22,A164,A164,SW1-B,structures/sw1-B-22.png,renderings/sw1-B-22.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:01:40.889863+08:00,2026-09-19T22:03:32.308053+08:00
sw1-C-22,A470,A470,SW1-C,structures/sw1-C-22.png,renderings/sw1-C-22.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:04:09.435432+08:00,2026-09-19T22:06:00.228642+08:00
sw2-A-22,E10V2_A227,E10V2_A227,SW2-A,structures/sw2-A-22.png,renderings/sw2-A-22.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:04:10.066104+08:00,2026-09-19T22:06:00.376252+08:00
sw3-A-22,E11V2_B036,E11V2_B036,SW3-A,structures/sw3-A-22.png,renderings/sw3-A-22.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:06:52.234807+08:00,2026-09-19T22:08:53.772781+08:00
sw3-B-22,A408,A408,SW3-B,structures/sw3-B-22.png,renderings/sw3-B-22.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:06:52.882827+08:00,2026-09-19T22:08:53.924782+08:00
sw1-A-23,E10V2_A003,E10V2_A003,SW1-A,structures/sw1-A-23.png,renderings/sw1-A-23.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:09:44.495718+08:00,2026-09-19T22:11:47.424043+08:00
sw1-B-23,A093,A093,SW1-B,structures/sw1-B-23.png,renderings/sw1-B-23.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:09:45.123921+08:00,2026-09-19T22:11:47.577906+08:00
sw1-C-23,A498,A498,SW1-C,structures/sw1-C-23.png,renderings/sw1-C-23.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:12:47.239877+08:00,2026-09-19T22:15:12.397646+08:00
sw2-A-23,E10V2_A254,E10V2_A254,SW2-A,structures/sw2-A-23.png,renderings/sw2-A-23.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:12:47.895636+08:00,2026-09-19T22:15:12.545665+08:00
sw3-A-23,E11V2_B037,E11V2_B037,SW3-A,structures/sw3-A-23.png,renderings/sw3-A-23.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:16:08.237044+08:00,2026-09-19T22:19:33.958630+08:00
sw3-B-23,A399,A399,SW3-B,structures/sw3-B-23.png,renderings/sw3-B-23.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:16:08.867060+08:00,2026-09-19T22:19:34.109127+08:00
sw1-A-24,E10V2_A012,E10V2_A012,SW1-A,structures/sw1-A-24.png,renderings/sw1-A-24.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:20:29.704298+08:00,2026-09-19T22:22:53.584985+08:00
sw1-B-24,E10V2_A102,E10V2_A102,SW1-B,structures/sw1-B-24.png,renderings/sw1-B-24.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:20:30.364751+08:00,2026-09-19T22:22:53.745140+08:00
sw1-C-24,A534,A534,SW1-C,structures/sw1-C-24.png,renderings/sw1-C-24.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:23:50.479727+08:00,2026-09-19T22:27:02.779014+08:00
sw2-A-24,E10V2_A192,E10V2_A192,SW2-A,structures/sw2-A-24.png,renderings/sw2-A-24.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:23:51.173425+08:00,2026-09-19T22:26:02.419089+08:00
sw3-A-24,A318,A318,SW3-A,structures/sw3-A-24.png,renderings/sw3-A-24.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:28:39.639479+08:00,2026-09-19T22:30:42.345119+08:00
sw3-B-24,A444,A444,SW3-B,structures/sw3-B-24.png,renderings/sw3-B-24.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:28:40.362742+08:00,2026-09-19T22:30:42.518544+08:00
sw1-A-25,E10V2_A030,E10V2_A030,SW1-A,structures/sw1-A-25.png,renderings/sw1-A-25.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:31:45.214029+08:00,2026-09-19T22:34:13.435556+08:00
sw1-B-25,E10V2_A111,E10V2_A111,SW1-B,structures/sw1-B-25.png,renderings/sw1-B-25.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:31:45.901191+08:00,2026-09-19T22:34:13.613024+08:00
sw1-C-25,A488,A488,SW1-C,structures/sw1-C-25.png,renderings/sw1-C-25.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:35:15.234524+08:00,2026-09-19T22:38:44.334855+08:00
sw2-A-25,E10V2_A201,E10V2_A201,SW2-A,structures/sw2-A-25.png,renderings/sw2-A-25.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:35:15.933158+08:00,2026-09-19T22:37:35.582432+08:00
sw3-A-25,E10V2_A282,E10V2_A282,SW3-A,structures/sw3-A-25.png,renderings/sw3-A-25.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:40:51.895148+08:00,2026-09-19T22:43:17.639742+08:00
sw3-B-25,E10V2_A399,E10V2_A399,SW3-B,structures/sw3-B-25.png,renderings/sw3-B-25.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:40:52.591920+08:00,2026-09-19T22:43:17.823533+08:00
sw1-A-26,E10V2_A039,E10V2_A039,SW1-A,structures/sw1-A-26.png,renderings/sw1-A-26.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:45:00.357411+08:00,2026-09-19T22:47:34.146327+08:00
sw1-B-26,E10V2_A129,E10V2_A129,SW1-B,structures/sw1-B-26.png,renderings/sw1-B-26.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:45:01.051845+08:00,2026-09-19T22:47:34.317317+08:00
sw1-C-26,E10V2_A480,E10V2_A480,SW1-C,structures/sw1-C-26.png,renderings/sw1-C-26.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:49:42.662848+08:00,2026-09-19T22:52:13.314175+08:00
sw2-A-26,E10V2_A219,E10V2_A219,SW2-A,structures/sw2-A-26.png,renderings/sw2-A-26.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:49:43.365501+08:00,2026-09-19T22:52:13.484744+08:00
sw3-A-26,E10V2_A291,E10V2_A291,SW3-A,structures/sw3-A-26.png,renderings/sw3-A-26.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:54:26.309745+08:00,2026-09-19T22:57:02.027644+08:00
sw3-B-26,E10V2_A426,E10V2_A426,SW3-B,structures/sw3-B-26.png,renderings/sw3-B-26.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:54:27.023532+08:00,2026-09-19T22:57:02.189003+08:00
sw1-A-27,E10V2_A048,E10V2_A048,SW1-A,structures/sw1-A-27.png,renderings/sw1-A-27.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:59:12.427768+08:00,2026-09-19T23:02:04.183250+08:00
sw1-B-27,E10V2_A138,E10V2_A138,SW1-B,structures/sw1-B-27.png,renderings/sw1-B-27.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T22:59:13.335411+08:00,2026-09-19T23:02:04.362938+08:00
sw1-C-27,E10V2_A516,E10V2_A516,SW1-C,structures/sw1-C-27.png,renderings/sw1-C-27.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T23:04:34.308009+08:00,2026-09-19T23:06:53.607119+08:00
sw2-A-27,E10V2_A255,E10V2_A255,SW2-A,structures/sw2-A-27.png,renderings/sw2-A-27.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T23:04:35.059755+08:00,2026-09-19T23:06:53.788388+08:00
sw3-A-27,E10V2_A300,E10V2_A300,SW3-A,structures/sw3-A-27.png,renderings/sw3-A-27.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T23:09:16.100230+08:00,2026-09-19T23:11:44.143175+08:00
sw3-B-27,E10V2_A435,E10V2_A435,SW3-B,structures/sw3-B-27.png,renderings/sw3-B-27.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T23:09:16.826208+08:00,2026-09-19T23:11:44.335624+08:00
sw1-A-28,E10V2_A084,E10V2_A084,SW1-A,structures/sw1-A-28.png,renderings/sw1-A-28.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T23:14:13.285505+08:00,2026-09-19T23:17:08.369701+08:00
sw1-B-28,E10V2_A156,E10V2_A156,SW1-B,structures/sw1-B-28.png,renderings/sw1-B-28.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T23:14:14.042966+08:00,2026-09-19T23:17:08.567026+08:00
sw1-C-28,E10V2_A534,E10V2_A534,SW1-C,structures/sw1-C-28.png,renderings/sw1-C-28.png,prompts/author_prompt_v1.txt,builtin_image_gen,,1,2026-09-19T23:19:37.844182+08:00,2026-09-19T23:22:32.579466+08:00
