case_id,matrix_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,error_type,error_message,ordinary_l1_count,selected_l1_only_count,selected_l2_count,branchunit_count,stage3_runtime_seconds,stage4_runtime_seconds,conflict_graph_runtime_seconds,selection_runtime_seconds,render_runtime_seconds,total_runtime_seconds,l1_candidate_count,branchunit_candidate_count,conflict_edge_count,pair_penalty_count,search_node_count,search_node_limit,search_node_limit_reached,case_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error,rq_use,backbone_seed,flower_seed,branch_seed,unit_seed,backbone_seed_source,flower_seed_source,branch_seed_source,unit_seed_source,allocation_rule
A277,A,Ours,proto_sw_3_1,swept,simple,1,200000,1,,,5,3,2,5,14.009008599910885,1.599659699946642,2.035611500032246,0.003495600074529648,0.02253079996444285,17.684513199841604,1254,125,42,42,1040,300000,0,raw_cases/A277,1,0,0,0,0,0,0.09229371880464383,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.09230519948593095,0.0,0.0,5,2,5,1.5048198308847398,0.21497426155496283,0.09029078128723697,0.7056747480000001,0.026424296418128657,0.6,0.4,0.6,0.4,0.0,0.228783389,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.090909091,0.15151515100000001,0.33333333299999995,0.333333334,0.666666666,0.2,,,,,,,,,,,
A278,A,Ours,proto_sw_3_1,swept,medium,1,200000,1,,,6,4,2,6,13.976377200102434,1.9072301001287997,1.664206000044942,0.003079600166529417,0.02146270009689033,17.58593859989196,1254,150,3,15,166,300000,0,raw_cases/A278,1,0,0,0,0,0,0.05121012331901609,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.05121029336690681,0.03192383902244665,0.03192383902244665,6,2,6,1.546687285454216,0.193335910681777,0.08314663721033294,0.5350507959999999,0.026955409356725146,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.420037869,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.090909091,0.22727272749999994,0.363636364,0.636363636,0.3333333333333333,,,,,,,,,,,
A279,A,Ours,proto_sw_3_1,swept,rich,1,200000,1,,,6,4,2,6,13.992590799927711,2.0948032999876887,3.1205587000586092,0.0037760999985039234,0.021949199959635735,19.24650330003351,1254,150,40,201,249,300000,0,raw_cases/A279,1,0,0,0,0,0,0.03718802484057394,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.03692795176410868,0.00014180838387453564,0.00014180838387453564,6,2,6,2.0064139287268983,0.2508017410908623,0.09681502144821423,0.5937028390000001,0.034933525219298246,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.647983477,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.090909091,0.22727272749999994,0.363636364,0.636363636,0.3333333333333333,,,,,,,,,,,
A280,A,Ours,proto_sw_3_1,expanded,simple,2,200001,1,,,5,4,1,5,9.065011099912226,1.604498199885711,0.41429169988259673,0.0011984999291598797,0.016839400166645646,11.114071499789134,1366,125,0,0,117,300000,0,raw_cases/A280,1,0,0,0,0,0,0.06780937643544052,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.06794882621948221,0.0,0.0,5,1,5,1.4217734523310268,0.23696224205517114,0.09151059159249435,0.677373185,0.024208470394736843,0.4,0.6,0.8,0.2,0.0,0.260095624,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.12121212199999999,0.18181818200000005,0.24242424199999998,0.363636363,0.636363637,0.4,,,,,,,,,,,
A281,A,Ours,proto_sw_3_1,expanded,medium,2,200001,1,,,6,5,1,6,9.349292700178921,1.9982046000659466,2.245306900003925,0.002906800014898181,0.023337499937042594,13.63355840020813,1366,150,31,136,246,300000,0,raw_cases/A281,1,0,0,0,0,0,0.07735697006076393,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.077349189105919,0.0,0.0,6,1,6,1.444546042901759,0.20636372041453696,0.08727357020405128,0.633808427,0.023620248538011698,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.418840486,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.090909091,0.13636363650000002,0.227272727,0.303030303,0.696969697,0.3333333333333333,,,,,,,,,,,
A282,A,Ours,proto_sw_3_1,expanded,rich,2,200001,1,,,6,5,1,6,9.173092199955136,1.9104065001010895,1.0942820000927895,0.0020151000935584307,0.020437000086531043,12.21216220012866,1366,150,1,0,147,300000,0,raw_cases/A282,1,0,0,0,0,0,0.07047272109952117,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.08952379412552194,0.0,0.0,6,1,6,1.6927014161027094,0.2418144880146728,0.08921070538019912,0.671600253,0.028274625365497075,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.54102141,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.090909091,0.13636363650000002,0.227272727,0.303030303,0.696969697,0.3333333333333333,,,,,,,,,,,
A283,A,Ours,proto_sw_3_1,compact,simple,2,200001,1,,,6,5,1,6,12.046790100168437,2.032209200086072,3.571019600145519,0.002406500047072768,0.019449899904429913,17.686021300032735,1260,150,88,180,309,300000,0,raw_cases/A283,1,0,0,0,0,0,0.03965390013136655,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.05090546181523241,0.11357301770206372,0.11357301770206372,6,1,6,1.3945187279872853,0.1992169611410408,0.09298582167500721,0.5455380020000001,0.02386581688596491,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.378135498,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.10606060600000002,0.2575757575,0.303030303,0.696969697,0.3333333333333333,,,,,,,,,,,
A284,A,Ours,proto_sw_3_1,compact,medium,2,200001,1,,,6,5,1,6,12.250427899882197,2.040799800073728,2.6907718000002205,0.0031814000103622675,0.016714499797672033,17.013770499965176,1260,150,145,213,318,300000,0,raw_cases/A284,1,0,0,0,0,0,0.03965390013136655,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.05090546181523241,0.3220065511613682,0.2014559462317388,6,1,6,1.4435441477427602,0.20622059253468003,0.08394548255333219,0.615139089,0.024762426900584795,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.387832241,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.090909091,0.10606060600000002,0.2575757575,0.303030303,0.696969697,0.3333333333333333,,,,,,,,,,,
A285,A,Ours,proto_sw_3_1,compact,rich,2,200001,1,,,6,5,1,6,12.197738299844787,1.9899999999906868,4.392514300066978,0.003272000001743436,0.020010899985209107,18.619798299856484,1260,150,311,490,95,300000,0,raw_cases/A285,1,0,0,0,0,0,0.08213503492192965,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.08218588094036747,0.0,0.0,6,1,6,1.8811060737630163,0.2687294391090024,0.11666571518049554,0.7558614320000001,0.03212376644736842,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.687488828,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.09090909100000001,0.10606060600000003,0.2575757575,0.303030303,0.696969697,0.3333333333333333,,,,,,,,,,,
A286,A,Ours,proto_sw_3_1,swept,simple,2,200001,1,,,6,5,1,6,13.620532900094986,1.9782044999301434,1.9489796000998467,0.00212309998460114,0.017035500146448612,17.581758399959654,1319,150,49,66,190,300000,0,raw_cases/A286,1,0,0,0,0,0,0.05165108808288487,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.05165108808288487,0.016493981560931067,0.016493981560931067,6,1,6,1.4407089932650199,0.20581557046643145,0.06578465843505242,0.65235963,0.02465391995614035,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.398463075,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.09848484874999999,0.121212122,0.212121212,0.333333333,0.666666667,0.16666666666666666,,,,,,,,,,,
A287,A,Ours,proto_sw_3_1,swept,medium,2,200001,1,,,6,5,1,6,13.369071899913251,2.062088100006804,2.8642472000792623,0.0019763000309467316,0.018640999915078282,18.327929799910635,1319,150,7,11,168,300000,0,raw_cases/A287,1,0,0,0,0,0,0.06992859787162801,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.07004266377595401,0.0,0.0,6,1,6,1.4546652217281342,0.2078093173897335,0.08561302734248015,0.591130206,0.024848090277777776,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.457250323,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0984848485,0.12121212150000002,0.212121212,0.333333333,0.666666667,0.16666666666666666,,,,,,,,,,,
A288,A,Ours,proto_sw_3_1,swept,rich,2,200001,1,,,7,6,1,7,13.474667400121689,2.403077899944037,4.2400267999619246,0.00458399998024106,0.02340340008959174,20.157407500082627,1319,175,215,351,529,300000,0,raw_cases/A288,1,0,0,0,0,0,0.05392732222051841,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.05392732222051841,0.019932861747090726,0.019932861747090726,7,1,7,1.6969376089987653,0.21211720112484567,0.0893259798108369,0.713283873,0.027960526315789474,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,0.0,0.706011617,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.090909091,0.090909091,0.18181818200000002,0.272727273,0.727272727,0.2857142857142857,,,,,,,,,,,
A289,A,Ours,proto_sw_3_1,expanded,simple,3,200002,1,,,5,3,2,5,8.312913600122556,1.7094777999445796,1.6795109000522643,0.002882199827581644,0.018990499898791313,11.73931169998832,1299,125,0,0,228,300000,0,raw_cases/A289,1,0,0,0,0,0,0.09544390749297348,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.09544390749297348,0.0,0.0,5,2,5,1.3624010404346734,0.19462872006209617,0.08096612945390112,0.7494167839999999,0.023580272295321638,0.4,0.6,0.6,0.4,0.0,0.164368474,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.121212121,0.18181818199999994,0.18181818200000002,0.393939394,0.606060606,0.2,,,,,,,,,,,
A290,A,Ours,proto_sw_3_1,expanded,medium,3,200002,1,,,6,4,2,6,8.540415300056338,1.9998923998791724,0.8965276998933405,0.001998600084334612,0.019296499900519848,11.47176230000332,1299,150,0,2,258,300000,0,raw_cases/A290,1,0,0,0,0,0,0.05450127193401359,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.05450127193401359,0.0,0.0,6,2,6,1.6821463835694757,0.21026829794618446,0.06860031915002088,0.6920585770000001,0.029736613669590642,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.440830326,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.09848484849999999,0.12121212099999998,0.21212121250000002,0.333333333,0.666666667,0.3333333333333333,,,,,,,,,,,
A291,A,Ours,proto_sw_3_1,expanded,rich,3,200002,1,,,6,4,2,6,8.518957199994475,1.9118711999617517,1.2306599000003189,0.0019324999302625656,0.021285200025886297,11.697202099952847,1299,150,0,13,332,300000,0,raw_cases/A291,1,0,0,0,0,0,0.03605918026374597,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.036052450772322005,0.002370950490194159,0.002370950490194159,6,2,6,1.9008897768446804,0.23761122210558505,0.10681396448273422,0.880531113,0.033385873538011694,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.568401918,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.090909091,0.12121212149999999,0.19696969699999997,0.363636363,0.636363637,0.3333333333333333,,,,,,,,,,,
A292,A,Ours,proto_sw_3_1,compact,simple,3,200002,1,,,5,3,2,5,11.517649700166658,1.7133323999587446,0.479496399872005,0.002584800124168396,0.019906100118532777,13.750538300024346,1256,125,0,24,189,300000,0,raw_cases/A292,1,0,0,0,0,0,0.07313305799380329,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.07331341698601493,0.0,0.0,5,2,5,1.4851691531929483,0.2121670218847069,0.09069555813528592,0.642641691,0.025333516081871343,0.6,0.4,0.6,0.4,0.0,0.251411255,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.09090909100000005,0.121212121,0.33333333299999995,0.363636364,0.636363636,0.2,,,,,,,,,,,
A293,A,Ours,proto_sw_3_1,compact,medium,3,200002,1,,,6,4,2,6,11.634305099956691,2.0305599998682737,2.5484078999143094,0.002176100155338645,0.018132600001990795,16.24608019995503,1256,150,3,2,297,300000,0,raw_cases/A293,1,0,0,0,0,0,0.1042522643538422,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.1042522643538422,0.0,0.0,6,2,6,1.6155600214654289,0.2019450026831786,0.10058088111398034,0.8310080099999999,0.027520787646198832,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.430225073,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.09090909100000001,0.12121212100000002,0.24242424249999994,0.303030303,0.696969697,0.16666666666666666,,,,,,,,,,,
A294,A,Ours,proto_sw_3_1,compact,rich,3,200002,1,,,6,4,2,6,11.693629000103101,1.936063899891451,2.6259427999611944,0.0034797999542206526,0.025190599961206317,16.295887399930507,1256,150,155,210,279,300000,0,raw_cases/A294,1,0,0,0,0,0,0.09142401378995105,0.020067678,0,0,0.0,1.0,0,0.0,0.0,0,0,0.09165121666864454,0.0,0.0,6,2,6,1.9484347233108197,0.2435543404138525,0.1341081465239526,0.8310080099999999,0.028571591739766082,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.591303308,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.09848484850000003,0.12121212099999998,0.23484848499999994,0.303030303,0.696969697,0.16666666666666666,,,,,,,,,,,
A295,A,Ours,proto_sw_3_1,swept,simple,3,200002,1,,,6,4,3,6,11.967254299903288,1.883288700133562,3.1687362999655306,0.017917299875989556,0.02444950002245605,17.074797000037506,1284,150,319,531,17051,300000,0,raw_cases/A295,1,0,0,0,0,0,0.03821082266566844,0.020067678,0,0,0.0,0.9999999999999998,0,0.0,0.0,0,0,0.0383125460665633,0.26305249101851136,0.26305249101851136,6,3,6,1.4435221414049297,0.16039134904499222,0.06683154436961691,0.7567351260000001,0.024990862573099414,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.332582395,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.090909091,0.10606060600000003,0.21212121249999993,0.363636364,0.636363636,0.16666666666666666,,,,,,,,,,,
A296,A,Ours,proto_sw_3_1,swept,medium,3,200002,1,,,6,4,2,6,11.88085940014571,1.9064395998138934,2.1049731001257896,0.0020043000113219023,0.017104699974879622,15.92543450021185,1284,150,0,32,202,300000,0,raw_cases/A296,1,0,0,0,0,0,0.08647505857576178,0.020067678,0,0,0.0,0.9999999999999998,0,0.0,0.0,0,0,0.11176335259550939,0.0,0.0,6,2,6,1.5579732223251268,0.19474665279064085,0.0759166858057467,0.615724331,0.02598455774853801,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.419125616,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.090909091,0.10606060600000003,0.21212121249999993,0.363636364,0.636363636,0.16666666666666666,,,,,,,,,,,
A297,A,Ours,proto_sw_3_1,swept,rich,3,200002,1,,,7,4,3,7,11.909481200156733,2.2191474998835474,1.8628412999678403,0.0021940998267382383,0.01920179999433458,16.024526899913326,1284,175,0,15,245,300000,0,raw_cases/A297,1,0,0,0,0,0,0.070426135081103,0.020067678,0,0,0.0,0.9999999999999998,0,0.0,0.0,0,0,0.07073811789931227,0.0,0.0,7,3,7,1.931099333620649,0.1931099333620649,0.08366031357339423,0.7652029249999999,0.03290615862573099,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.688909285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.09090909099999998,0.090909091,0.166666667,0.303030303,0.696969697,0.2857142857142857,,,,,,,,,,,
A298,A,Ours,proto_sw_3_1,expanded,simple,4,200003,1,,,5,3,2,5,9.505466600181535,1.6087187000084668,1.6133406001608819,0.003189000068232417,0.01846960000693798,12.761385099962354,1360,125,0,0,239,300000,0,raw_cases/A298,1,0,0,0,0,0,0.05918907801202816,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.05918907801202816,0.0,0.0,5,2,5,1.461949316985246,0.2088499024264637,0.09524077184088632,0.7133016400000001,0.02544202302631579,0.6,0.4,0.6,0.4,0.0,0.232427585,0.2,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.12121212200000003,0.1818181809999999,0.242424242,0.363636364,0.636363636,0.2,,,,,,,,,,,
A299,A,Ours,proto_sw_3_1,expanded,medium,4,200003,1,,,6,4,2,6,9.461428799899295,1.8984076001215726,2.516362899914384,0.004062199965119362,0.01780679984949529,13.912352200131863,1360,150,36,218,437,300000,0,raw_cases/A299,1,0,0,0,0,0,0.05918907801202816,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.05918907801202816,0.0,0.0,6,2,6,1.5334412445135444,0.19168015556419304,0.0849824081668317,0.756854165,0.02649282711988304,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.396047802,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.09848484875000002,0.15151515149999997,0.20454545424999998,0.303030303,0.696969697,0.3333333333333333,,,,,,,,,,,
A300,A,Ours,proto_sw_3_1,expanded,rich,4,200003,1,,,6,4,3,6,9.601951600052416,1.888608800014481,1.9662357999477535,0.0038550999015569687,0.019946799846366048,13.496652500005439,1360,150,197,355,550,300000,0,raw_cases/A300,1,0,0,0,0,0,0.04392813399748645,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.04397540981362297,0.0,0.0,6,3,6,2.266073362223119,0.25178592913590214,0.12941621572084663,0.69285895,0.03097016630116959,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.707359259,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.09848484875000002,0.15151515149999997,0.20454545424999998,0.303030303,0.696969697,0.3333333333333333,,,,,,,,,,,
A301,A,Ours,proto_sw_3_1,compact,simple,4,200003,1,,,5,3,2,5,8.830548399826512,1.572702000150457,2.1751126998569816,0.0022851000539958477,0.0188637999817729,12.611385999945924,1366,125,101,276,192,300000,0,raw_cases/A301,1,0,0,0,0,0,0.06611696267988933,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.08146913509524577,0.0,0.0,5,2,5,1.5271170302203438,0.21815957574576345,0.11890803967654505,0.83953813,0.022860699926900586,0.4,0.6,0.6,0.4,0.0,0.277445787,0.2,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.09090909100000001,0.212121212,0.24242424300000004,0.3636363629999999,0.6363636370000001,0.4,,,,,,,,,,,
A302,A,Ours,proto_sw_3_1,compact,medium,4,200003,1,,,6,4,2,6,8.734884700039402,1.9222599000204355,4.4501251000911,0.006524799857288599,0.019973000045865774,15.147112700156868,1366,150,407,312,176,300000,0,raw_cases/A302,1,0,0,0,0,0,0.035381808550647896,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.035412377568752346,0.29667669977472705,0.29667669977472705,6,2,6,1.6132870348234474,0.20166087935293092,0.0783689714084686,0.7210495870000001,0.027378015350877194,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.411759127,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.09848484850000001,0.1666666665,0.23484848449999993,0.24242424300000004,0.7575757569999999,0.3333333333333333,,,,,,,,,,,
A303,A,Ours,proto_sw_3_1,compact,rich,4,200003,1,,,6,4,2,6,8.833505800226703,1.9031193000264466,3.5114013000857085,0.0031159999780356884,0.01995559991337359,14.286569899879396,1366,150,199,237,945,300000,0,raw_cases/A303,1,0,0,0,0,0,0.04212623531750966,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.06687844491023807,0.0,0.0,6,2,6,1.8391550465640043,0.22989438082050054,0.09123017510621705,0.7236396070000001,0.026784082602339183,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.627608171,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.16666666649999995,0.21212121199999998,0.24242424300000004,0.7575757569999999,0.16666666666666666,,,,,,,,,,,
A304,A,Ours,proto_sw_3_1,swept,simple,4,200003,1,,,5,3,3,5,8.617425000062212,1.5930383000522852,2.005297699943185,0.0036201998591423035,0.025635499972850084,12.261857199948281,1334,125,63,80,232,300000,0,raw_cases/A304,1,0,0,0,0,0,0.10059778941436556,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.10059778941436556,0.0,0.0,5,3,5,1.429881040383636,0.1787351300479545,0.11199034937691144,0.844433521,0.024556834795321638,0.4,0.6,0.6,0.2,0.2,0.193804533,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.09090909100000001,0.24242424299999998,0.27272727199999997,0.303030303,0.696969697,0.4,,,,,,,,,,,
