case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error
C106,IndependentCurve,proto_sw_1_c,swept,medium,2,100015,1,1,0,0,,,6,0,6,proto_sw_1_c__seed_1105195513__global_l1_flow_v3__density_medium,,,proto_sw_1_c__seed_1105195513__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_c__seed_1105195513__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.040808399906381965,raw_cases/C106/methods/IndependentCurve,1,0,4,0,0,0,0.0,0.027768053,1,0,0.0,1.0000000000000002,0,0.0,0.0,4,0,0.0,1.1099170398963443,0.5295096830170154,6,0,6,1.596704656040385,0.2661174426733975,0.08307407342043571,0.739037397,0.03004092261904762,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.58169017,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.037878787750000004,0.060606061,0.33333333325000003,0.424242424,0.575757576,0.3333333333333333,
C106,FixedSlot,proto_sw_1_c,swept,medium,2,100015,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.4294856998603791,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry
C106,LocalGreedy,proto_sw_1_c,swept,medium,2,100015,1,1,1,1,,,6,4,6,proto_sw_1_c__seed_1105195513__global_l1_flow_v3__density_medium,proto_sw_1_c__seed_1105195513__global_l1_flow_v3__density_medium__unit_candidates_v2,4eebdeb21ff3c5d81e6ef561368ed15c152d9d75c8d7183b293030a86a2730ff,proto_sw_1_c__seed_1105195513__global_l1_flow_v3__density_medium,proto_sw_1_c__seed_1105195513__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.04689299990423024,raw_cases/C106/methods/LocalGreedy,1,0,0,0,0,0,0.07928990553282438,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.07936228995999467,0.0,0.0,6,4,6,1.5356997885912433,0.15356997885912432,0.07744222173986298,0.711352004,0.027608459249084248,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.58169017,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.09848484850000003,0.121212121,0.234848485,0.303030303,0.696969697,0.16666666666666666,
C106,Ours,proto_sw_1_c,swept,medium,2,100015,1,1,1,1,,,6,2,6,proto_sw_1_c__seed_1105195513__global_l1_flow_v3__density_medium,proto_sw_1_c__seed_1105195513__global_l1_flow_v3__density_medium__unit_candidates_v2,4eebdeb21ff3c5d81e6ef561368ed15c152d9d75c8d7183b293030a86a2730ff,proto_sw_1_c__seed_1105195513__global_l1_flow_v3__density_medium,proto_sw_1_c__seed_1105195513__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.045762799913063645,raw_cases/C106/methods/Ours,1,0,0,0,0,0,0.07126354314044683,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.07936228995999467,0.0,0.0,6,2,6,1.4067190199702289,0.1758398774962786,0.08071412407562771,0.711352004,0.0280520260989011,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.58169017,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.09848484850000003,0.121212121,0.234848485,0.303030303,0.696969697,0.16666666666666666,
C107,IndependentCurve,proto_sw_1_c,swept,rich,1,100001,1,1,0,0,,,6,0,6,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich,,,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.03570239990949631,raw_cases/C107/methods/IndependentCurve,1,0,1,0,0,0,0.0,0.027768053,1,0,0.0,1.0000000000000002,0,0.0,0.0,1,0,0.0,0.6991101448704963,0.6637945095053343,6,0,6,1.5769911324640675,0.26283185541067794,0.08817387648009434,0.847191067,0.03153617216117216,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.71295251,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.04545454600000007,0.12121212099999995,0.2424242425,0.454545454,0.545454546,0.3333333333333333,
C107,FixedSlot,proto_sw_1_c,swept,rich,1,100001,1,1,1,1,,,6,1,6,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich,,,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,5.1876405999064445,raw_cases/C107/methods/FixedSlot,1,0,0,0,0,0,0.033644088644234134,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03352024184055727,8.055394929979472e-05,8.055394929979472e-05,6,1,6,2.559518607302381,0.3656455153289116,0.1774365101637768,0.9157185969999999,0.048584878663003664,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.71295251,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.08583596399999999,0.13958333349999996,0.24950960825000001,0.3119990640000001,0.6880009359999999,0.3333333333333333,
C107,LocalGreedy,proto_sw_1_c,swept,rich,1,100001,1,1,1,1,,,6,1,6,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2,e5daf4702a3f055000e04593f491c7240b4f5425a7f003879a244d0f0ccf625b,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.03837430011481047,raw_cases/C107/methods/LocalGreedy,1,0,0,0,0,0,0.05623859621016436,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.09621478433000036,0.0,0.0,6,1,6,1.4016844371540016,0.20024063387914312,0.07927752576579383,0.842852774,0.03140739468864469,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.71295251,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.10606060599999999,0.16666666649999995,0.2045454545,0.27272727300000005,0.7272727269999999,0.16666666666666666,
C107,Ours,proto_sw_1_c,swept,rich,1,100001,1,1,1,1,,,6,1,6,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2,e5daf4702a3f055000e04593f491c7240b4f5425a7f003879a244d0f0ccf625b,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich,proto_sw_1_c__seed_302128940__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.040392099879682064,raw_cases/C107/methods/Ours,1,0,0,0,0,0,0.09614102687948539,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.09621478433000036,0.0,0.0,6,1,6,1.4680145152696773,0.20971635932423965,0.0861452572769635,0.842852774,0.03187242445054945,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.71295251,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.10606060599999999,0.16666666649999995,0.2045454545,0.27272727300000005,0.7272727269999999,0.16666666666666666,
C108,IndependentCurve,proto_sw_1_c,swept,rich,2,100002,1,1,0,0,,,6,0,6,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich,,,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.032938600052148104,raw_cases/C108/methods/IndependentCurve,1,0,3,0,0,0,0.0,0.027768053,1,0,0.0,1.0000000000000002,0,0.0,0.0,3,0,0.0,0.015244139029924225,0.008582870132345065,6,0,6,1.581063638518365,0.2635106064197275,0.09370221607671668,0.825182906,0.032065590659340656,0.5,0.5,1.0,0.0,0.0,0.678610827,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.06060606099999999,0.075757576,0.2954545449999999,0.39393939400000005,0.606060606,0.3333333333333333,
C108,FixedSlot,proto_sw_1_c,swept,rich,2,100002,1,1,1,1,,,6,2,6,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich,,,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,4.469336699927226,raw_cases/C108/methods/FixedSlot,1,0,0,0,0,0,0.06620283112878526,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.06754153211991401,0.0,0.0,6,2,6,2.4834086590694335,0.3104260823836792,0.15132050102972877,0.726767547,0.04146634615384615,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.678610827,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.1047942285,0.13958333350000002,0.23626964450000001,0.3044617999999999,0.6955382000000001,0.3333333333333333,
C108,LocalGreedy,proto_sw_1_c,swept,rich,2,100002,1,1,1,1,,,6,4,6,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2,301c96745afd56eaa9fb105c872515f645374f49ab3c38420379cf614831d66b,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.04711390007287264,raw_cases/C108/methods/LocalGreedy,1,0,0,0,0,0,0.10232702137537882,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.12018793887070373,0.0,0.0,6,4,6,1.6862014179965297,0.16862014179965296,0.08494004381115387,0.825182906,0.033067193223443224,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.678610827,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1287878785,0.1515151515,0.196969697,0.27272727300000005,0.7272727269999999,0.16666666666666666,
C108,Ours,proto_sw_1_c,swept,rich,2,100002,1,1,1,1,,,6,2,6,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2,301c96745afd56eaa9fb105c872515f645374f49ab3c38420379cf614831d66b,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich,proto_sw_1_c__seed_1978891010__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.04695420013740659,raw_cases/C108/methods/Ours,1,0,0,0,0,0,0.12012867019585151,0.027768053,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.12018793887070373,0.0,0.0,6,2,6,1.5448073935889626,0.1931009241986203,0.08541404180628481,0.825182906,0.031207074175824176,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.678610827,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1287878785,0.1515151515,0.196969697,0.27272727300000005,0.7272727269999999,0.16666666666666666,
C019,IndependentCurve,proto_sw_1_3,expanded,simple,1,100001,1,1,0,0,,,4,0,4,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple,,,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.03422060003504157,raw_cases/C019/methods/IndependentCurve,1,0,1,0,0,3,0.0,0.041459216,1,0,0.0,1.0000000000000002,0,0.0,0.0,1,1,0.0,0.0021249530928145488,0.0021249530928145488,4,0,4,0.9304118845783248,0.23260297114458117,0.07160991261003359,0.32476872999999995,0.012603938230994151,0.75,0.25,1.0,0.0,0.0,0.223716046,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.060606060749999996,0.09090909149999998,0.28030303074999996,0.757575757,0.24242424299999998,0.5,
C019,FixedSlot,proto_sw_1_3,expanded,simple,1,100001,1,1,1,1,,,4,1,4,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple,,,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,2.254846299998462,raw_cases/C019/methods/FixedSlot,1,0,0,0,0,0,0.11528008357277184,0.041459216,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.1153569879675472,0.0,0.0,4,1,4,1.602266056007966,0.3204532112015932,0.20998948536848222,1.0274107989999999,0.027909128289473683,0.75,0.25,0.75,0.25,0.0,0.223716046,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.15924070699999998,0.250237512,0.340996805,0.409516808,0.590483192,0.5,
C019,LocalGreedy,proto_sw_1_3,expanded,simple,1,100001,1,1,1,1,,,4,2,4,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple__unit_candidates_v2,3f393f5c2faa31d358120846cefb6e686c4f7247396e765aa5f0302ddfa1211c,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.02783789997920394,raw_cases/C019/methods/LocalGreedy,1,0,0,0,0,0,0.04945280549799519,0.041459216,0,0,0.0,1.0000000000000002,0,0.4993787563050724,0.4993787563050724,0,0,0.06983799490578861,0.0,0.0,4,2,4,1.2255723264833993,0.20426205441389989,0.07568186312221642,0.528834277,0.012484009502923976,0.5,0.5,0.75,0.0,0.25,0.223716046,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.11363636399999999,0.181818182,0.318181818,0.545454546,0.454545454,0.25,
C019,Ours,proto_sw_1_3,expanded,simple,1,100001,1,1,1,1,,,4,1,4,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple__unit_candidates_v2,3f393f5c2faa31d358120846cefb6e686c4f7247396e765aa5f0302ddfa1211c,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_302128940__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.02356350002810359,raw_cases/C019/methods/Ours,1,0,0,0,0,0,0.06977556722824536,0.041459216,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.06983799490578861,0.0,0.0,4,1,4,1.0140645484059596,0.20281290968119192,0.06359094694788235,0.540232555,0.014185855263157895,0.5,0.5,0.75,0.25,0.0,0.223716046,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.11363636399999999,0.181818182,0.318181818,0.545454546,0.454545454,0.25,
C020,IndependentCurve,proto_sw_1_3,expanded,simple,2,100003,1,1,0,0,,,4,0,4,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple,,,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.030814599944278598,raw_cases/C020/methods/IndependentCurve,1,0,0,0,0,0,0.0,0.041459216,1,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.0,0.5502357862762586,0.5502357862762586,4,0,4,0.9347734126817719,0.23369335317044299,0.07269684276651454,0.8289063999999999,0.012472587719298246,0.25,0.75,1.0,0.0,0.0,0.234273027,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.045454545750000075,0.24242424250000005,0.44696969675,0.5151515149999999,0.4848484850000001,0.5,
C020,FixedSlot,proto_sw_1_3,expanded,simple,2,100003,1,1,1,1,,,4,1,4,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple,,,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,1.7786946999840438,raw_cases/C020/methods/FixedSlot,1,0,0,0,0,0,0.11727049490630644,0.041459216,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.11731912357318003,0.0,0.0,4,1,4,1.7272220463136077,0.3454444092627215,0.20592309480794668,1.025706823,0.030067845394736843,0.75,0.25,0.75,0.25,0.0,0.234273027,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.159730488,0.19227054749999997,0.28254005949999994,0.5454260949999999,0.45457390500000006,0.5,
C020,LocalGreedy,proto_sw_1_3,expanded,simple,2,100003,1,1,1,1,,,4,2,4,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,ab5e81cd5238c2fc3076ca219b790e44e869bc0a798f78e9e1cf4f98925f636b,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.02697529993019998,raw_cases/C020/methods/LocalGreedy,1,0,0,0,0,0,0.158918417312115,0.041459216,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.158918417312115,0.0,0.0,4,2,4,1.1038114969255324,0.18396858282092207,0.09464615744502047,0.709617608,0.019325657894736843,0.5,0.5,0.75,0.0,0.25,0.234273027,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.14393939349999998,0.1515151515,0.257575758,0.575757576,0.424242424,0.25,
C020,Ours,proto_sw_1_3,expanded,simple,2,100003,1,1,1,1,,,4,1,4,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2,ab5e81cd5238c2fc3076ca219b790e44e869bc0a798f78e9e1cf4f98925f636b,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple,proto_sw_1_3__seed_1964058663__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.026600999990478158,raw_cases/C020/methods/Ours,1,0,0,0,0,0,0.158918417312115,0.041459216,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.158918417312115,0.0,0.0,4,1,4,0.9578755166927718,0.19157510333855438,0.09330049548556821,0.7758595159999999,0.01702416849415205,0.5,0.5,0.75,0.25,0.0,0.234273027,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.14393939349999998,0.1515151515,0.257575758,0.575757576,0.424242424,0.25,
C021,IndependentCurve,proto_sw_1_3,expanded,medium,1,100018,1,1,0,0,,,5,0,5,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium,,,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.03182830009609461,raw_cases/C021/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.041459216,1,0,0.0,1.0000000000000002,0,0.0,0.0,2,0,0.0,0.5553495155369355,0.23102525888011585,5,0,5,1.170166577378143,0.23403331547562858,0.06633953520642126,0.8317181750000001,0.017498172514619884,0.8,0.2,1.0,0.0,0.0,0.410739646,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.2,0.03030303000000001,0.06060606099999999,0.393939394,0.484848485,0.515151515,0.6,
C021,FixedSlot,proto_sw_1_3,expanded,medium,1,100018,1,1,1,1,,,5,1,5,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium,,,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,2.5554139998275787,raw_cases/C021/methods/FixedSlot,1,0,0,0,0,0,0.07567451450092438,0.041459216,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.0755313170665018,0.0,0.0,5,1,5,2.0483205942254203,0.3413867657042368,0.20328018466432518,1.023388588,0.03560741045321637,0.8,0.2,0.8,0.2,0.0,0.410739646,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.08226568599999995,0.12659418200000006,0.189945037,0.529320095,0.470679905,0.4,
C021,LocalGreedy,proto_sw_1_3,expanded,medium,1,100018,1,1,1,1,,,5,1,5,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium__unit_candidates_v2,2f3b1fbf6ff0950f5831d358ae22b8d1f382d2de00c53047297bb80dcad72977,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.025598200038075447,raw_cases/C021/methods/LocalGreedy,1,0,0,0,0,0,0.045109318721383566,0.041459216,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.045294270802515336,0.1085422180589666,0.1085422180589666,5,1,5,1.0172893187478054,0.16954821979130089,0.057857886286026776,0.596270733,0.01556218019005848,0.6,0.4,0.8,0.2,0.0,0.410739646,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.090909091,0.121212121,0.181818182,0.515151515,0.484848485,0.2,
C021,Ours,proto_sw_1_3,expanded,medium,1,100018,1,1,1,1,,,5,1,5,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium__unit_candidates_v2,2f3b1fbf6ff0950f5831d358ae22b8d1f382d2de00c53047297bb80dcad72977,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_2661861881__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,0.024610700085759163,raw_cases/C021/methods/Ours,1,0,0,0,0,0,0.045109318721383566,0.041459216,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.045294270802515336,0.1085422180589666,0.1085422180589666,5,1,5,1.0125959026876818,0.1687659837812803,0.05713946019306635,0.596270733,0.015516493055555556,0.6,0.4,0.8,0.2,0.0,0.410739646,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.090909091,0.121212121,0.181818182,0.515151515,0.484848485,0.2,
C022,IndependentCurve,proto_sw_1_3,expanded,medium,2,100024,1,1,0,0,,,6,0,6,proto_sw_1_3__seed_1291941794__global_l1_flow_v3__density_medium,,,proto_sw_1_3__seed_1291941794__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_1_3__seed_1291941794__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,0.031376499915495515,raw_cases/C022/methods/IndependentCurve,1,0,3,0,0,0,0.0,0.041459216,1,0,0.0,1.0000000000000002,0,0.0,0.0,3,0,0.0,0.9904818025279972,0.49003180898470083,6,0,6,1.3956227068823033,0.23260378448038388,0.05576330991017734,0.475897588,0.021929824561403508,0.5,0.5,1.0,0.0,0.0,0.625809898,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.007575757500000002,0.0454545455,0.06060606099999999,0.848484848,0.151515152,0.8333333333333334,
C022,FixedSlot,proto_sw_1_3,expanded,medium,2,100024,1,1,1,1,,,6,3,6,proto_sw_1_3__seed_1291941794__global_l1_flow_v3__density_medium,,,proto_sw_1_3__seed_1291941794__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_1_3__seed_1291941794__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,3.7731288000941277,raw_cases/C022/methods/FixedSlot,1,0,0,0,0,0,0.048974277581508054,0.041459216,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.04878457620575327,0.0,0.0,6,3,6,2.6503843348414557,0.2944871483157173,0.19148994875548425,1.210635494,0.04142109831871345,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.625809898,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.10955562325000004,0.12989139149999995,0.17186566399999997,0.38805772499999996,0.6119422750000001,0.3333333333333333,
C022,LocalGreedy,proto_sw_1_3,expanded,medium,2,100024,1,1,1,1,,,6,3,6,proto_sw_1_3__seed_1291941794__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_1291941794__global_l1_flow_v3__density_medium__unit_candidates_v2,42b0c0ffb5511f563a9baae469b44066591fd9e09977e75a80251772ff4c8241,proto_sw_1_3__seed_1291941794__global_l1_flow_v3__density_medium,proto_sw_1_3__seed_1291941794__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,0.028695600107312202,raw_cases/C022/methods/LocalGreedy,1,0,0,0,0,0,0.08310837875364151,0.041459216,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.08310837875364151,0.0,0.0,6,3,6,1.377153346605692,0.15301703851174356,0.08663657419158063,0.6269613110000001,0.01785795869883041,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.625809898,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.1363636365,0.1742424245,0.333333333,0.666666667,0.16666666666666666,
